trial_id,neurons_encoder,latent_dim,neurons_decoder
501,"[400, 200, 100]",20,[100]
502,"[768, 384, 192]",70,[192]
503,"[352, 176, 88]",17,[88]
504,"[688, 344, 172]",66,[172]
505,"[688, 344, 172]",66,[172]
506,"[640, 320]",160,[320]
507,"[352, 176, 88]",17,[88]
508,"[640, 320, 160]",64,[160]
509,"[368, 184, 92]",18,[92]
510,"[400, 200, 100]",20,[100]
511,"[400, 200, 100]",20,[100]
512,"[400, 200, 100]",20,[100]
513,"[368, 184, 92]",18,"[92, 184, 368]"
514,"[496, 248, 124]",24,"[124, 248, 496]"
515,"[400, 200, 100]",20,"[100, 200, 400]"
516,"[400, 200, 100]",20,"[100, 200, 400]"
517,"[336, 168]",65,"[168, 336, 672]"
518,"[368, 184, 92]",18,"[92, 184, 368]"
519,"[368, 184]",68,[184]
520,"[336, 168]",65,[168]
521,"[336, 168]",65,"[168, 336, 672, 1344]"
522,"[736, 368]",137,"[368, 736, 1472, 2944]"
523,"[336, 168, 84]",16,"[84, 168, 336, 672]"
524,"[432, 216, 108]",21,"[108, 216, 432, 864]"
525,"[432, 216, 108]",21,"[108, 216, 432, 864]"
526,"[432, 216, 108]",21,"[108, 216, 432, 864]"
527,"[384, 192, 96]",19,[96]
528,"[608, 304, 152]",62,[152]
529,"[384, 192, 96]",19,[96]
530,"[384, 192, 96]",19,[96]
531,"[800, 400, 200]",72,[200]
532,"[384, 192, 96, 48, 24]",4,[24]
533,"[576, 288, 144]",60,[144]
534,[352],198,[352]
535,[464],188,[464]
536,[416],179,[416]
537,[480],288,[480]
538,"[416, 208, 104]",20,[104]
539,"[368, 184, 92]",18,[92]
540,"[352, 176, 88]",17,[88]
541,"[528, 264, 132]",26,[132]
542,"[352, 176, 88]",17,[88]
543,"[528, 264, 132]",26,[132]
544,"[352, 176, 88]",17,[88]
545,"[896, 448, 224]",108,[224]
546,"[400, 200, 100]",20,[100]
547,"[528, 264, 132, 66, 33]",6,[33]
548,"[864, 432, 216]",107,[216]
549,"[528, 264, 132, 66, 33]",6,[33]
550,"[384, 192, 96, 48, 24]",4,[24]
551,"[384, 192, 96, 48, 24]",4,[24]
552,"[992, 496, 248, 124, 62]",12,[62]
553,"[704, 352, 176]",35,"[176, 352]"
554,"[384, 192, 96]",19,[96]
555,"[416, 208, 104]",20,[104]
556,"[992, 496, 248]",113,[248]
557,"[768, 384, 192]",70,[192]
558,"[1008, 504, 252]",114,[252]
559,"[368, 184, 92, 46]",9,[46]
560,"[368, 184, 92]",18,[92]
561,"[560, 280, 140]",60,[140]
562,"[368, 184, 92, 46]",9,[46]
563,"[560, 280, 140, 70]",14,[70]
564,"[400, 200, 100]",20,"[100, 200, 400, 800, 1600]"
565,"[320, 160, 80]",16,"[80, 160, 320, 640, 1280]"
566,"[560, 280, 140]",28,"[140, 280, 560, 1120, 2240]"
567,"[320, 160, 80]",16,"[80, 160, 320, 640, 1280]"
568,"[400, 200, 100]",20,"[100, 200]"
569,"[320, 160, 80]",16,"[80, 160, 320, 640, 1280]"
