trial_id,neurons_encoder,latent_dim,neurons_decoder
258,"[88, 176, 352, 704]",792,"[704, 352, 176, 88, 44]"
259,"[92, 184, 368, 736]",792,"[736, 368, 184, 92, 46]"
260,"[88, 176, 352, 704]",728,"[704, 352, 176, 88, 44]"
261,"[80, 160, 320, 640]",728,"[640, 320, 160, 80, 40]"
262,"[220, 440, 880, 1760]",2840,[1760]
263,"[80, 160, 320, 640]",696,[640]
264,"[80, 160, 320, 640]",712,"[640, 320, 160]"
265,"[244, 488, 976, 1952]",1976,"[1952, 976, 488]"
266,"[56, 112, 224, 448]",776,"[448, 224, 112]"
267,"[96, 192, 384, 768]",808,[768]
268,"[96, 192, 384, 768]",808,"[768, 384, 192]"
269,"[96, 192, 384, 768]",808,"[768, 384, 192]"
270,"[76, 152, 304, 608]",680,"[608, 304, 152]"
271,"[76, 152, 304, 608]",712,"[608, 304, 152]"
272,"[76, 152, 304, 608]",696,"[608, 304, 152]"
273,"[68, 136, 272, 544]",712,"[544, 272, 136]"
274,"[68, 136, 272, 544]",712,"[544, 272, 136, 68]"
275,"[68, 136, 272, 544]",744,"[544, 272]"
276,"[80, 160, 320, 640]",680,"[640, 320]"
277,"[68, 136, 272, 544]",680,"[544, 272]"
278,"[68, 136, 272, 544]",712,"[544, 272]"
279,"[68, 136, 272, 544]",680,"[544, 272]"
280,"[80, 160, 320, 640]",680,"[640, 320]"
281,"[80, 160, 320, 640]",680,"[640, 320]"
282,"[80, 160, 320, 640]",664,"[640, 320, 160, 80]"
283,"[76, 152, 304, 608]",728,"[608, 304, 152, 76]"
284,"[80, 160, 320, 640]",744,"[640, 320, 160, 80]"
285,"[80, 160, 320, 640]",728,"[640, 320, 160, 80]"
286,"[76, 152, 304, 608]",648,"[608, 304, 152, 76]"
287,"[76, 152, 304, 608]",648,"[608, 304, 152, 76]"
288,"[84, 168, 336, 672]",728,"[672, 336, 168, 84]"
289,"[84, 168, 336, 672]",744,"[672, 336, 168, 84]"
290,"[84, 168, 336, 672]",1048,"[672, 336, 168, 84, 42]"
291,"[84, 168, 336, 672]",712,"[672, 336, 168, 84, 42]"
292,"[84, 168, 336, 672]",712,"[672, 336, 168, 84, 42]"
293,"[84, 168, 336, 672]",712,"[672, 336, 168, 84, 42]"
294,"[84, 168, 336, 672]",712,"[672, 336, 168, 84, 42]"
295,"[60, 120, 240, 480]",520,"[480, 240, 120, 60, 30]"
296,"[72, 144, 288, 576]",712,"[576, 288, 144]"
297,"[72, 144, 288, 576]",696,"[576, 288, 144]"
298,"[72, 144, 288, 576]",728,"[576, 288, 144]"
299,"[88, 176, 352, 704]",1320,"[704, 352, 176]"
300,"[88, 176, 352, 704]",744,"[704, 352, 176]"
301,"[76, 152, 304, 608]",696,"[608, 304, 152]"
302,"[72, 144, 288, 576]",696,"[576, 288, 144]"
303,"[72, 144, 288, 576]",696,"[576, 288, 144]"
304,"[72, 144, 288, 576]",696,"[576, 288, 144]"
305,"[60, 120, 240]",552,"[240, 120, 60]"
