number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
181,-0.2385208101181473,2025-05-07 07:49:26.615647,2025-05-07 07:49:29.474462,0 days 00:00:02.858815,0.030209046723883005,112,0.2,20,180,1.43592902015261e-06,119,0.004199722213054698,3,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40, 20]}",20,,"[80, 40, 20]","[20, 40, 80]",[-0.2385208101181473],-0.19595868938597785,COMPLETE
182,-0.822838108784238,2025-05-07 07:49:27.946450,2025-05-07 07:49:31.370668,0 days 00:00:03.424218,0.03201952046400408,112,0.2,244,180,1.195142936579189e-06,987,0.004184323404508839,3,3,adam,"{'neurons_per_layer_encoder': [244, 488, 976], 'neurons_per_layer_decoder': [976, 488, 244]}",244,,"[976, 488, 244]","[244, 488, 976]",[-0.822838108784238],-1.4032213712345782,COMPLETE
183,-0.990631553708909,2025-05-07 07:49:28.109170,2025-05-07 07:49:31.237371,0 days 00:00:03.128201,0.03274237575314387,112,0.2,128,180,1.2194464174943164e-06,521,0.004219060901852548,3,3,adam,"{'neurons_per_layer_encoder': [128, 256, 512], 'neurons_per_layer_decoder': [512, 256, 128]}",128,,"[512, 256, 128]","[128, 256, 512]",[-0.990631553708909],-1.6627325032723124,COMPLETE
184,0.051317174264422505,2025-05-07 07:49:28.643116,2025-05-07 07:49:33.417218,0 days 00:00:04.774102,0.0335537261849877,112,0.2,8,160,1.1546963477988934e-06,44,0.004164667121401259,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.051317174264422505],0.1436261634573668,COMPLETE
185,0.26015198550006247,2025-05-07 07:49:29.058467,2025-05-07 07:49:35.080219,0 days 00:00:06.021752,0.03321187691954088,112,0.2,8,160,1.1969874070902265e-06,47,0.0032375933674073714,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.26015198550006247],0.3940210971292875,COMPLETE
186,0.007712876943324676,2025-05-07 07:49:29.481776,2025-05-07 07:49:32.524625,0 days 00:00:03.042849,0.032904521536897595,120,0.2,4,160,1.7236019707641436e-06,25,0.0034124033274048828,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.007712876943324676],0.4809026544791541,COMPLETE
187,-0.13962265342277047,2025-05-07 07:49:31.245532,2025-05-07 07:49:33.901561,0 days 00:00:02.656029,0.03469473105493321,120,0.2,8,160,4.181264772922027e-06,44,0.0032058847716134216,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.13962265342277047],0.2895198841782042,COMPLETE
188,-0.020306123868136128,2025-05-07 07:49:31.378660,2025-05-07 07:49:34.088865,0 days 00:00:02.710205,0.03468140323352233,120,0.2,8,160,4.156938544486434e-06,46,0.0032070135355428643,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.020306123868136128],0.49414855113205725,COMPLETE
189,0.2618124180199628,2025-05-07 07:49:32.531956,2025-05-07 07:49:38.210535,0 days 00:00:05.678579,0.039412005703035054,120,0.2,8,160,2.6511909767824785e-06,46,0.003080783146966726,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.2618124180199628],0.3768885156267154,COMPLETE
190,0.08939685360903538,2025-05-07 07:49:33.424844,2025-05-07 07:49:36.239223,0 days 00:00:02.814379,0.04036456018530686,120,0.2,32,160,1.994229466327969e-06,175,0.003229919721428732,3,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",32,,"[128, 64, 32]","[32, 64, 128]",[0.08939685360903538],0.017667501907103714,COMPLETE
191,-0.16619127210387497,2025-05-07 07:49:33.908831,2025-05-07 07:49:37.198997,0 days 00:00:03.290166,0.028260726705294156,120,0.2,32,160,1.967067844415689e-06,162,0.002317520395459426,3,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",32,,"[128, 64, 32]","[32, 64, 128]",[-0.16619127210387497],-0.1083107041021609,COMPLETE
192,-0.10366164735398953,2025-05-07 07:49:34.096016,2025-05-07 07:49:36.813966,0 days 00:00:02.717950,0.03991601630842971,128,0.2,16,160,2.547195256036186e-06,78,0.006371385296849042,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[-0.10366164735398953],-0.0364186431391203,COMPLETE
193,-0.15997929799953092,2025-05-07 07:49:35.088712,2025-05-07 07:49:38.096507,0 days 00:00:03.007795,0.04085659390121562,112,0.2,16,160,2.049405914261008e-06,78,0.006193899759220493,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[-0.15997929799953092],-0.14076439869874902,COMPLETE
194,-0.155179592153746,2025-05-07 07:49:36.246451,2025-05-07 07:49:39.129549,0 days 00:00:02.883098,0.027947540444499683,128,0.2,28,160,1.3949159193987065e-06,127,0.0049700342118266325,3,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56, 28]}",28,,"[112, 56, 28]","[28, 56, 112]",[-0.155179592153746],-0.16106445347962403,COMPLETE
195,-0.019552982319572143,2025-05-07 07:49:36.821005,2025-05-07 07:49:41.053608,0 days 00:00:04.232603,0.027826278994922498,120,0.2,4,160,1.732526927501791e-06,23,0.0022748664842434734,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[-0.019552982319572143],0.38675761950930637,COMPLETE
196,-0.06695859756606204,2025-05-07 07:49:37.206572,2025-05-07 07:49:39.722442,0 days 00:00:02.515870,0.07566019655661606,112,0.2,4,160,1.6555646703924395e-06,25,0.004996220775669763,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[-0.06695859756606204],0.40383962322937456,COMPLETE
197,0.02439245614825103,2025-05-07 07:49:38.103782,2025-05-07 07:49:41.900836,0 days 00:00:03.797054,0.07955373267913672,120,0.2,4,160,1.686536057278813e-06,22,0.004877965961321199,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.02439245614825103],0.20840531907821502,COMPLETE
198,0.004336512150418637,2025-05-07 07:49:38.218778,2025-05-07 07:49:41.668787,0 days 00:00:03.450009,0.03549287459174301,120,0.2,4,160,1.6837573802010037e-06,24,0.003609235639657289,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.004336512150418637],0.40227147151947407,COMPLETE
199,0.12156768955280195,2025-05-07 07:49:39.137017,2025-05-07 07:49:44.836920,0 days 00:00:05.699903,0.07450663377114627,120,0.2,4,160,2.6896932149170754e-06,24,0.0036899177645066507,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.12156768955280195],0.41994445567813493,COMPLETE
200,0.13351426424184842,2025-05-07 07:49:39.729966,2025-05-07 07:49:44.416477,0 days 00:00:04.686511,0.024815367240221903,120,0.2,12,160,2.6460110839008054e-06,63,0.0033992752437831046,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.13351426424184842],0.21620362972208668,COMPLETE
201,0.1462389989193077,2025-05-07 07:49:41.061623,2025-05-07 07:49:44.610036,0 days 00:00:03.548413,0.037410161732285584,120,0.2,12,160,2.6707982682640574e-06,65,0.003568038884852931,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.1462389989193077],0.2358720963202006,COMPLETE
202,0.25301357669363367,2025-05-07 07:49:41.677081,2025-05-07 07:49:47.075962,0 days 00:00:05.398881,0.02048655426884624,112,0.2,12,160,2.6698283995998124e-06,60,0.002915988105487746,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.25301357669363367],0.23499906843114632,COMPLETE
203,0.13340862210733206,2025-05-07 07:49:41.908756,2025-05-07 07:49:45.758120,0 days 00:00:03.849364,0.023780525769757806,112,0.2,12,160,2.513800819135885e-06,58,0.0030459088585197613,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.13340862210733206],0.11894169259114401,COMPLETE
204,0.19165722360150383,2025-05-07 07:49:44.424743,2025-05-07 07:49:49.722776,0 days 00:00:05.298033,0.03729245566806166,112,0.2,12,160,1.36883676034677e-06,57,0.002744043202421276,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.19165722360150383],0.2066215293062639,COMPLETE
205,0.18028480231803523,2025-05-07 07:49:44.617897,2025-05-07 07:49:49.997315,0 days 00:00:05.379418,0.04255421171910598,112,0.2,8,160,2.3334465587068703e-06,50,0.0029579725438107544,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.18028480231803523],0.2694962294636403,COMPLETE
206,-0.34127766999437714,2025-05-07 07:49:44.845010,2025-05-07 07:49:47.954354,0 days 00:00:03.109344,0.047299101554157286,112,0.2,12,160,2.270033367441646e-06,57,0.0029034161936089715,3,3,adadelta,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[-0.34127766999437714],0.608473592527379,COMPLETE
207,0.010582745630783097,2025-05-07 07:49:45.765120,2025-05-07 07:49:48.492925,0 days 00:00:02.727805,0.04237986792648676,120,0.2,20,160,2.0797144606756016e-06,91,0.0027787604753621957,3,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40, 20]}",20,,"[80, 40, 20]","[20, 40, 80]",[0.010582745630783097],0.1283479073686262,COMPLETE
208,0.0602341810480308,2025-05-07 07:49:47.084499,2025-05-07 07:49:50.123224,0 days 00:00:03.038725,0.020013407197125004,112,0.2,16,160,2.190872826743298e-06,75,0.00273791705583413,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.0602341810480308],0.14809614388504036,COMPLETE
209,0.05887159954202048,2025-05-07 07:49:47.961828,2025-05-07 07:49:51.104277,0 days 00:00:03.142449,0.019578197678099377,112,0.2,16,60,3.695774432333749e-06,73,0.002655017772390553,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.05887159954202048],0.3399525450456953,COMPLETE
210,0.11264239203133097,2025-05-07 07:49:48.499881,2025-05-07 07:49:51.345048,0 days 00:00:02.845167,0.09018209306718603,112,0.2,16,160,3.640610522846649e-06,75,0.0040793084424006545,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.11264239203133097],0.2509518194470694,COMPLETE
211,-0.11303865861200912,2025-05-07 07:49:49.730654,2025-05-07 07:49:52.919111,0 days 00:00:03.188457,0.01842322497825159,112,0.2,24,160,3.4464273549403655e-06,119,0.0025558829199131996,3,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",24,,"[96, 48, 24]","[24, 48, 96]",[-0.11303865861200912],0.07898921236411521,COMPLETE
212,0.024109974317895633,2025-05-07 07:49:50.005540,2025-05-07 07:49:53.093817,0 days 00:00:03.088277,0.018291958587172048,112,0.2,16,160,3.3394318420578416e-06,74,0.002522421158382842,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.024109974317895633],0.19252828955789772,COMPLETE
213,0.1511558842652574,2025-05-07 07:49:50.131189,2025-05-07 07:49:53.365200,0 days 00:00:03.234011,0.03909246355835955,112,0.2,24,60,3.328866319227568e-06,108,0.0023496407133775715,3,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",24,,"[96, 48, 24]","[24, 48, 96]",[0.1511558842652574],0.30603730477465246,COMPLETE
214,-0.08175655793080705,2025-05-07 07:49:51.111552,2025-05-07 07:49:54.267108,0 days 00:00:03.155556,0.039503246706129896,112,0.2,24,160,1.2795720272354416e-06,108,0.0023641976572881685,3,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",24,,"[96, 48, 24]","[24, 48, 96]",[-0.08175655793080705],0.10803051756192172,COMPLETE
215,0.12013238982288288,2025-05-07 07:49:51.353926,2025-05-07 07:49:54.996828,0 days 00:00:03.642902,0.03769474813556142,112,0.2,8,160,1.4269838804841522e-06,46,0.0030826418565164902,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.12013238982288288],0.4168715033028374,COMPLETE
216,0.2341999460750508,2025-05-07 07:49:52.926754,2025-05-07 07:49:57.944677,0 days 00:00:05.017923,0.020948211965348757,112,0.2,8,160,1.3447314091564497e-06,50,0.003065257340961389,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.2341999460750508],0.20562853747016693,COMPLETE
217,-0.017763477544245676,2025-05-07 07:49:53.101809,2025-05-07 07:49:56.761075,0 days 00:00:03.659266,0.03865223284131575,104,0.2,8,160,1.3484813084635585e-06,50,0.0030166504622025827,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.017763477544245676],0.22171973110829754,COMPLETE
218,-0.03291327622983342,2025-05-07 07:49:53.373051,2025-05-07 07:49:56.620223,0 days 00:00:03.247172,0.03625778241391457,104,0.2,8,160,1.3232823916654823e-06,49,0.003042038999726832,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.03291327622983342],0.3337973937370787,COMPLETE
219,0.1346139452215962,2025-05-07 07:49:54.274880,2025-05-07 07:49:57.964481,0 days 00:00:03.689601,0.03520589380301168,120,0.2,8,160,1.3785487481479132e-06,46,0.0030195225482680414,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.1346139452215962],0.3627912712809148,COMPLETE
220,-0.008413618173414905,2025-05-07 07:49:55.005124,2025-05-07 07:49:57.859011,0 days 00:00:02.853887,0.03551456501747842,104,0.2,8,160,1.4616291860480453e-06,50,0.004377200455107254,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.008413618173414905],0.3984736842596649,COMPLETE
221,-0.07358991285171657,2025-05-07 07:49:56.628167,2025-05-07 07:49:59.320589,0 days 00:00:02.692422,0.04178117116960297,120,0.2,8,160,1.919891685775209e-06,49,0.004099044444963734,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[-0.07358991285171657],0.3075873404531488,COMPLETE
222,-0.08062756001515248,2025-05-07 07:49:56.769337,2025-05-07 07:49:59.774073,0 days 00:00:03.004736,0.021566283793723107,120,0.2,12,160,9.695107558485642e-06,61,0.004001623183449059,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[-0.08062756001515248],0.2120802871774117,COMPLETE
223,-0.0027402789804746863,2025-05-07 07:49:57.953584,2025-05-07 07:50:01.606835,0 days 00:00:03.653251,0.022262221805037997,112,0.2,4,160,1.0018355581032219e-06,27,0.0040052470140192606,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[-0.0027402789804746863],0.42678747456261995,COMPLETE
224,0.2426496215873175,2025-05-07 07:49:57.973867,2025-05-07 07:50:02.448514,0 days 00:00:04.474647,0.02237511529789577,120,0.2,12,160,1.8702797901055395e-06,82,0.003906080806770676,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[0.2426496215873175],0.27364582247336383,COMPLETE
225,-0.008748543035308698,2025-05-07 07:49:59.328315,2025-05-07 07:50:02.516713,0 days 00:00:03.188398,0.021471357906738656,112,0.2,12,160,1.1310987419947206e-06,54,0.003625270582877732,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,,"[48, 24, 12]","[12, 24, 48]",[-0.008748543035308698],0.11536609346839251,COMPLETE
226,0.21309631142429675,2025-05-07 07:50:01.613676,2025-05-07 07:50:06.450673,0 days 00:00:04.836997,0.03224183556638469,112,0.2,16,160,1.1321836742900484e-06,84,0.0033635259117715598,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.21309631142429675],0.07339715386424045,COMPLETE
227,0.25938389734895595,2025-05-07 07:50:02.455083,2025-05-07 07:50:07.635578,0 days 00:00:05.180495,0.03178600468145954,112,0.2,4,160,1.1563481017130139e-06,10,0.0034196162416750657,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.25938389734895595],0.42024448366114603,COMPLETE
228,0.11301695501986331,2025-05-07 07:50:02.523254,2025-05-07 07:50:05.147560,0 days 00:00:02.624306,0.023619092560041417,120,0.2,20,160,1.610426194288251e-06,60,0.005439262822704384,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.11301695501986331],0.057113166701285294,COMPLETE
229,-0.033311391789971445,2025-05-07 07:50:05.154113,2025-05-07 07:50:08.500429,0 days 00:00:03.346316,0.023373835789964617,128,0.2,4,160,1.8252103519225663e-06,28,0.0019637318350368546,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[-0.033311391789971445],0.4631154992422334,COMPLETE
230,0.05576676941009884,2025-05-07 07:50:06.457724,2025-05-07 07:50:09.268942,0 days 00:00:02.811218,0.03252392003829921,128,0.2,16,160,1.1992956531549023e-06,85,0.004545392001429541,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.05576676941009884],0.2771861850978784,COMPLETE
231,-0.014637956606772473,2025-05-07 07:50:07.643185,2025-05-07 07:50:10.145483,0 days 00:00:02.502298,0.03196565032011788,128,0.2,20,160,1.1941615697759391e-06,48,0.0033309398403664372,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.014637956606772473],0.3273254791966362,COMPLETE
232,0.05737584572978216,2025-05-07 07:50:08.507376,2025-05-07 07:50:11.091665,0 days 00:00:02.584289,0.020439495936221224,120,0.2,16,160,1.1936978720576205e-06,40,0.004531445741879658,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.05737584572978216],0.16279889315246998,COMPLETE
233,0.28899653843599027,2025-05-07 07:50:09.276498,2025-05-07 07:50:14.577860,0 days 00:00:05.301362,0.020717062596618874,112,0.2,4,160,1.2170194521005168e-06,10,0.0034320602968020654,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.28899653843599027],0.46917110712209037,COMPLETE
234,0.028235103902393366,2025-05-07 07:50:10.152279,2025-05-07 07:50:15.718538,0 days 00:00:05.566259,0.02038236043221887,112,0.2,4,160,1.1120472555426977e-06,29,0.003552177911244436,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.028235103902393366],0.4250343567053979,COMPLETE
235,0.14630051206663663,2025-05-07 07:50:11.098838,2025-05-07 07:50:16.708315,0 days 00:00:05.609477,0.03072565143735241,112,0.2,4,160,1.5465957587630412e-06,28,0.0035204251460631483,3,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",4,,"[16, 8, 8]","[4, 8, 16]",[0.14630051206663663],0.4201432228307309,COMPLETE
236,0.33401991727200786,2025-05-07 07:50:14.585005,2025-05-07 07:50:19.768035,0 days 00:00:05.183030,0.020576068939983504,112,0.2,4,160,1.0377522983701862e-06,10,0.003425642488969548,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.33401991727200786],0.535662221438974,COMPLETE
237,-1.1745170382468801,2025-05-07 07:50:15.725532,2025-05-07 07:50:17.655131,0 days 00:00:01.929599,0.02989397965463423,120,0.2,12,160,1.0272203435818374e-06,32,9.017836893659842e-05,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-1.1745170382468801],0.6461784649078728,COMPLETE
238,-0.025519546406441496,2025-05-07 07:50:16.715169,2025-05-07 07:50:19.612072,0 days 00:00:02.896903,0.02858488780393278,120,0.2,12,160,1.0209590513267752e-06,32,0.002720040166072722,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.025519546406441496],0.2578178874123107,COMPLETE
