trial_id,neurons_encoder,latent_dim,neurons_decoder
439,"[16, 32]",40,"[32, 16, 8]"
440,"[16, 32]",51,"[32, 16, 8]"
441,"[16, 32]",37,"[32, 16, 8]"
442,"[16, 32]",37,"[32, 16, 8]"
443,"[12, 24]",35,"[24, 12, 8]"
444,"[12, 24, 48, 96, 192]",201,"[192, 96, 48]"
445,"[12, 24]",35,"[24, 12, 8]"
446,"[12, 24, 48, 96, 192]",201,"[192, 96, 48]"
447,"[8, 16, 32, 64, 128]",137,"[128, 64, 32]"
448,"[8, 16]",28,"[16, 8, 8]"
449,"[8, 16]",21,"[16, 8, 8]"
450,"[8, 16]",21,"[16, 8, 8]"
451,"[224, 448]",457,"[448, 224, 112]"
452,"[8, 16]",26,"[16, 8, 8]"
453,"[4, 8]",15,"[8, 8, 8]"
454,"[4, 8]",15,"[8, 8, 8]"
455,"[60, 120]",129,"[120, 60, 30]"
456,"[4, 8]",15,"[8, 8, 8]"
457,"[4, 8]",15,"[8, 8, 8]"
458,"[4, 8]",10,"[8, 8, 8]"
459,"[4, 8]",10,"[8, 8, 8]"
460,"[12, 24]",35,"[24, 12, 8]"
461,"[12, 24]",35,"[24, 12, 8]"
462,"[12, 24]",35,"[24, 12, 8]"
463,"[12, 24]",35,"[24, 12, 8]"
464,"[12, 24]",35,"[24, 12, 8]"
465,"[16, 32]",36,"[32, 16, 8]"
466,"[16, 32]",36,"[32, 16, 8]"
467,"[16, 32]",36,"[32, 16, 8]"
468,"[16, 32]",36,"[32, 16, 8]"
469,"[8, 16]",30,"[16, 8, 8]"
470,"[20, 40]",45,"[40, 20, 10]"
471,"[8, 16]",19,"[16, 8, 8]"
472,"[8, 16]",19,"[16, 8, 8]"
473,"[20, 40]",46,"[40, 20, 10]"
474,"[8, 16]",23,"[16, 8, 8]"
475,"[20, 40]",46,"[40, 20, 10]"
