number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
55,-0.26271401495701685,-0.18559518137667874,2024-12-23 11:16:59.633370,2024-12-23 11:17:10.201611,0 days 00:00:10.568241,0.032283575846950616,32.0,0.1,80,100.0,0.0003937448624891649,1080.0,0.0004484791486901339,1,4,adadelta,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",80.0,[640],"[80, 160, 320, 640]",[-0.26271401495701685],[-0.18559518137667874],0.9220439714370013,COMPLETE
56,-0.039333792301660786,-0.9582082137900365,2024-12-23 11:16:59.740854,2024-12-23 11:17:15.959322,0 days 00:00:16.218468,0.03855913193988941,32.0,0.1,152,100.0,0.000588886130502679,2792.0,0.009401382973661323,5,4,adadelta,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304, 152, 76]}",152.0,"[1216, 608, 304, 152, 76]","[152, 304, 608, 1216]",[-0.039333792301660786],[-0.9582082137900365],0.9765006000256021,COMPLETE
57,-0.4000676900552729,-0.30886941849028515,2024-12-23 11:16:59.801456,2024-12-23 11:17:12.287182,0 days 00:00:12.485726,0.0432431694795102,32.0,0.4,152,100.0,0.0005836538474760927,2712.0,0.0003959326320519425,1,4,adadelta,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216]}",152.0,[1216],"[152, 304, 608, 1216]",[-0.4000676900552729],[-0.30886941849028515],0.9691678159835817,COMPLETE
58,-0.6462539854637885,-0.31919377849879615,2024-12-23 11:17:00.473758,2024-12-23 11:17:44.291162,0 days 00:00:43.817404,0.04168261771101474,32.0,0.4,232,100.0,0.0006901053261387935,4152.0,0.009719128541003381,5,4,adadelta,"{'neurons_per_layer_encoder': [232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464, 232, 116]}",232.0,"[1856, 928, 464, 232, 116]","[232, 464, 928, 1856]",[-0.6462539854637885],[-0.31919377849879615],0.9870534083630419,COMPLETE
59,-0.6649467435646497,-0.04518989203538837,2024-12-23 11:17:02.214995,2024-12-23 11:17:32.922424,0 days 00:00:30.707429,0.04514725192121171,32.0,0.4,152,100.0,0.0005960978088849102,3176.0,0.0003466224632220915,5,4,adadelta,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304, 152, 76]}",152.0,"[1216, 608, 304, 152, 76]","[152, 304, 608, 1216]",[-0.6649467435646497],[-0.04518989203538837],0.9799887514458023,COMPLETE
60,-1.751200318440305,-0.007558182949258807,2024-12-23 11:17:05.814435,2024-12-23 11:17:29.431355,0 days 00:00:23.616920,0.014962445827612926,32.0,0.2,232,100.0,0.00013398208272752692,4248.0,0.009009152422252437,5,4,adadelta,"{'neurons_per_layer_encoder': [232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464, 232, 116]}",232.0,"[1856, 928, 464, 232, 116]","[232, 464, 928, 1856]",[-1.751200318440305],[-0.007558182949258807],0.9229561715052006,COMPLETE
61,0.1735290774379734,0.014312958801651954,2024-12-23 11:17:10.212458,2024-12-23 11:17:37.874668,0 days 00:00:27.662210,0.015616613896090212,64.0,0.4,192,100.0,0.00014953728907889354,3736.0,0.0001461967028929467,2,4,adam,"{'neurons_per_layer_encoder': [192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536, 768]}",192.0,"[1536, 768]","[192, 384, 768, 1536]",[0.1735290774379734],[0.014312958801651954],0.9474886232641514,COMPLETE
62,-0.8923239407106338,-0.08047766713323812,2024-12-23 11:17:12.297300,2024-12-23 11:17:26.110369,0 days 00:00:13.813069,0.014188082032902229,40.0,0.2,192,100.0,1.4224277150927702e-06,632.0,0.009934786054364769,5,2,adadelta,"{'neurons_per_layer_encoder': [192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48, 24]}",192.0,"[384, 192, 96, 48, 24]","[192, 384]",[-0.8923239407106338],[-0.08047766713323812],0.17929212399163122,COMPLETE
63,0.3682512910734468,0.4176697809602884,2024-12-23 11:17:15.975258,2024-12-23 11:17:38.352891,0 days 00:00:22.377633,0.013379345871763993,40.0,0.2,192,100.0,1.361346752066148e-06,632.0,0.00016908471081923156,5,2,adam,"{'neurons_per_layer_encoder': [192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48, 24]}",192.0,"[384, 192, 96, 48, 24]","[192, 384]",[0.3682512910734468],[0.4176697809602884],0.1699164089048033,COMPLETE
64,0.21731035139771948,0.15052053720461156,2024-12-23 11:17:26.118627,2024-12-23 11:17:38.406198,0 days 00:00:12.287571,0.01248530007841927,104.0,0.2,136,100.0,0.00011609362114835416,488.0,0.00015330366653463123,2,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136]}",136.0,"[272, 136]","[136, 272]",[0.21731035139771948],[0.15052053720461156],0.660000468463835,COMPLETE
65,0.6216597048677244,0.3782784864186193,2024-12-23 11:17:29.441450,2024-12-23 11:17:42.058249,0 days 00:00:12.616799,0.012700924024897704,40.0,0.4,136,100.0,2.1534496942104005e-06,488.0,0.0001518960406400889,2,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136]}",136.0,"[272, 136]","[136, 272]",[0.6216597048677244],[0.3782784864186193],0.43172169092648455,COMPLETE
66,0.5922588069811807,0.3133267228564166,2024-12-23 11:17:32.932718,2024-12-23 11:17:43.444445,0 days 00:00:10.511727,0.012684336988525904,40.0,0.2,136,100.0,2.258690412730316e-06,504.0,0.00017369862478412113,2,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136]}",136.0,"[272, 136]","[136, 272]",[0.5922588069811807],[0.3133267228564166],0.06404718211380732,COMPLETE
67,0.37280764767818586,0.007341202619022824,2024-12-23 11:17:37.882747,2024-12-23 11:17:44.732934,0 days 00:00:06.850187,0.012545500044051524,104.0,0.2,136,100.0,2.071751921671671e-06,472.0,7.761773156766079e-05,1,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272]}",136.0,[272],"[136, 272]",[0.37280764767818586],[0.007341202619022824],-0.44180235458811784,COMPLETE
68,0.5406509251853329,0.39965819480992903,2024-12-23 11:17:38.361196,2024-12-23 11:17:47.675395,0 days 00:00:09.314199,0.010074114483804573,40.0,0.2,136,100.0,2.1432668378649114e-06,488.0,9.964401025832048e-05,4,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136, 68, 34]}",136.0,"[272, 136, 68, 34]","[136, 272]",[0.5406509251853329],[0.39965819480992903],0.410110855068766,COMPLETE
69,-0.04628834534751958,-0.24803706988216012,2024-12-23 11:17:38.418397,2024-12-23 11:17:47.217251,0 days 00:00:08.798854,0.010348783678139831,40.0,0.2,232,100.0,2.153544560666404e-06,760.0,7.758203592165831e-05,5,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116, 58, 29]}",232.0,"[464, 232, 116, 58, 29]","[232, 464]",[-0.04628834534751958],[-0.24803706988216012],-0.17900436618923418,COMPLETE
70,0.11848287330635532,0.031040264091075853,2024-12-23 11:17:42.066402,2024-12-23 11:17:49.653786,0 days 00:00:07.587384,0.010282079840979837,56.0,0.30000000000000004,232,100.0,2.3128834370058313e-06,728.0,9.795685218224382e-05,3,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",232.0,"[464, 232, 116]","[232, 464]",[0.11848287330635532],[0.031040264091075853],-0.07021075680998856,COMPLETE
71,0.5408781406088956,0.2991553107315076,2024-12-23 11:17:43.452252,2024-12-23 11:17:49.965306,0 days 00:00:06.513054,0.0171243709866958,40.0,0.30000000000000004,168,100.0,2.7735332756150716e-06,520.0,0.0002159162476930235,3,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84]}",168.0,"[336, 168, 84]","[168, 336]",[0.5408781406088956],[0.2991553107315076],0.28333458812827667,COMPLETE
72,0.12995484635489274,0.19609412716885655,2024-12-23 11:17:44.302023,2024-12-23 11:17:49.921557,0 days 00:00:05.619534,0.010488632361492759,56.0,0.30000000000000004,104,100.0,2.148081145533305e-06,456.0,0.00010034772439673301,4,2,adam,"{'neurons_per_layer_encoder': [104, 208], 'neurons_per_layer_decoder': [208, 104, 52, 26]}",104.0,"[208, 104, 52, 26]","[104, 208]",[0.12995484635489274],[0.19609412716885655],0.09534697168644111,COMPLETE
73,-0.04049842324408037,0.11428571540044352,2024-12-23 11:17:44.740331,2024-12-23 11:17:50.479640,0 days 00:00:05.739309,0.010036430852922168,56.0,0.30000000000000004,104,100.0,2.4594801251715976e-06,472.0,0.00010292507600934742,4,2,adam,"{'neurons_per_layer_encoder': [104, 208], 'neurons_per_layer_decoder': [208, 104, 52, 26]}",104.0,"[208, 104, 52, 26]","[104, 208]",[-0.04049842324408037],[0.11428571540044352],0.1639363880615732,COMPLETE
74,0.06040333159892175,0.04368915326620637,2024-12-23 11:17:47.225273,2024-12-23 11:17:52.635731,0 days 00:00:05.410458,0.016720543432138295,48.0,0.30000000000000004,104,100.0,2.7367811852667815e-06,456.0,0.00022654554534353152,4,2,adam,"{'neurons_per_layer_encoder': [104, 208], 'neurons_per_layer_decoder': [208, 104, 52, 26]}",104.0,"[208, 104, 52, 26]","[104, 208]",[0.06040333159892175],[0.04368915326620637],-0.06997368738808904,COMPLETE
75,0.22764772658234123,0.11723853825985497,2024-12-23 11:17:47.684366,2024-12-23 11:17:54.122717,0 days 00:00:06.438351,0.011098536114213013,48.0,0.30000000000000004,168,100.0,2.847090719127394e-06,520.0,0.00010129434834905701,4,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",168.0,"[336, 168, 84, 42]","[168, 336]",[0.22764772658234123],[0.11723853825985497],0.3335158025620007,COMPLETE
76,0.42537355105786456,0.18123180271523553,2024-12-23 11:17:49.661199,2024-12-23 11:17:55.722968,0 days 00:00:06.061769,0.016862779843933008,48.0,0.30000000000000004,168,100.0,4.290452992747674e-06,520.0,0.0002074750578532324,4,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",168.0,"[336, 168, 84, 42]","[168, 336]",[0.42537355105786456],[0.18123180271523553],0.14404244838090988,COMPLETE
77,0.2837960569889605,0.04912259014505771,2024-12-23 11:17:49.928861,2024-12-23 11:17:55.883464,0 days 00:00:05.954603,0.011472039223589544,48.0,0.4,168,100.0,4.358900925067501e-06,520.0,0.0002194473992325778,4,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",168.0,"[336, 168, 84, 42]","[168, 336]",[0.2837960569889605],[0.04912259014505771],0.19278703110475637,COMPLETE
78,-1.0034790500601263,-0.0007778323745237792,2024-12-23 11:17:49.974718,2024-12-23 11:17:54.128519,0 days 00:00:04.153801,0.013628767075033577,40.0,0.2,168,100.0,1.3334284404780824e-06,536.0,0.0002511934269459568,5,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42, 21]}",168.0,"[336, 168, 84, 42, 21]","[168, 336]",[-1.0034790500601263],[-0.0007778323745237792],-0.45332146724173056,COMPLETE
79,0.540627153124462,0.38543909618873595,2024-12-23 11:17:50.487332,2024-12-23 11:17:57.115587,0 days 00:00:06.628255,0.01693138160629173,40.0,0.2,176,100.0,1.311879139108592e-06,536.0,0.00022573067065192066,4,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",176.0,"[352, 176, 88, 44]","[176, 352]",[0.540627153124462],[0.38543909618873595],0.20209888477159077,COMPLETE
80,0.38691281060485694,0.21821881105724283,2024-12-23 11:17:52.644582,2024-12-23 11:17:59.741227,0 days 00:00:07.096645,0.013582091185898194,40.0,0.2,168,100.0,4.727811349544979e-06,536.0,0.00027700248454084586,5,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42, 21]}",168.0,"[336, 168, 84, 42, 21]","[168, 336]",[0.38691281060485694],[0.21821881105724283],-0.020812194923625914,COMPLETE
81,0.5962197113498046,0.11520080090057605,2024-12-23 11:17:54.132175,2024-12-23 11:18:01.174999,0 days 00:00:07.042824,0.017769807003631143,40.0,0.2,176,100.0,4.053254480927491e-06,616.0,0.00020122057886341938,5,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",176.0,"[352, 176, 88, 44, 22]","[176, 352]",[0.5962197113498046],[0.11520080090057605],0.14165658307454668,COMPLETE
82,-0.2769394263841003,0.005987868401398422,2024-12-23 11:17:54.139150,2024-12-23 11:18:00.445883,0 days 00:00:06.306733,0.017630599865578675,40.0,0.2,128,100.0,1.3121979774868657e-06,584.0,0.0001826651764637577,5,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32, 16]}",128.0,"[256, 128, 64, 32, 16]","[128, 256]",[-0.2769394263841003],[0.005987868401398422],0.016584584720300964,COMPLETE
83,0.4667134065140296,0.2396504851663528,2024-12-23 11:17:55.730781,2024-12-23 11:18:02.748583,0 days 00:00:07.017802,0.013284366801819745,40.0,0.2,184,100.0,1.3486380689548964e-06,600.0,0.00018334355749903235,5,2,adam,"{'neurons_per_layer_encoder': [184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46, 23]}",184.0,"[368, 184, 92, 46, 23]","[184, 368]",[0.4667134065140296],[0.2396504851663528],0.20080190196101652,COMPLETE
84,-0.920672666000365,-0.05564881536930377,2024-12-23 11:17:55.892844,2024-12-23 11:17:59.256678,0 days 00:00:03.363834,0.013279626425942022,40.0,0.2,128,100.0,1.3322825048742579e-06,296.0,5.831302489573424e-05,5,1,adam,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128, 64, 32, 16, 8]}",128.0,"[128, 64, 32, 16, 8]",[128],[-0.920672666000365],[-0.05564881536930377],-0.034051201989035655,COMPLETE
85,-0.012915102621316343,-0.06147604754411651,2024-12-23 11:17:57.124294,2024-12-23 11:18:01.436523,0 days 00:00:04.312229,0.013597420528803679,112.0,0.4,128,100.0,1.5751361417380336e-05,184.0,4.868365629433544e-05,3,1,adam,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128, 64, 32]}",128.0,"[128, 64, 32]",[128],[-0.012915102621316343],[-0.06147604754411651],0.4319331614339545,COMPLETE
86,0.3090469508918714,0.08297543093124049,2024-12-23 11:17:59.263671,2024-12-23 11:18:04.259433,0 days 00:00:04.995762,0.13661150443886225,88.0,0.4,144,100.0,1.0041904705964266e-05,392.0,0.000575516415600682,3,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72]}",144.0,"[288, 144, 72]","[144, 288]",[0.3090469508918714],[0.08297543093124049],-0.042466912093069666,COMPLETE
87,0.42180562146507405,0.16087432200028773,2024-12-23 11:17:59.749203,2024-12-23 11:18:03.473242,0 days 00:00:03.724039,0.14859638606114975,88.0,0.4,144,100.0,1.4927435509649988e-05,328.0,0.00018813016144708636,2,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144, 72]}",144.0,"[144, 72]",[144],[0.42180562146507405],[0.16087432200028773],0.2544066211089336,COMPLETE
88,0.24531406981850923,0.032735693161662804,2024-12-23 11:18:00.453054,2024-12-23 11:18:04.043438,0 days 00:00:03.590384,0.17208198863591914,88.0,0.4,144,100.0,1.0483416279813278e-05,184.0,0.00013338229409541678,2,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144, 72]}",144.0,"[144, 72]",[144],[0.24531406981850923],[0.032735693161662804],0.03792384066784323,COMPLETE
89,-0.6712091984604918,-0.16478638855561445,2024-12-23 11:18:01.182508,2024-12-23 11:18:03.868802,0 days 00:00:02.686294,0.011796448244018534,72.0,0.4,32,100.0,1.081258744253056e-05,40.0,0.0001186697355311289,3,1,adam,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32, 16, 8]}",32.0,"[32, 16, 8]",[32],[-0.6712091984604918],[-0.16478638855561445],0.22318213384351746,COMPLETE
90,-1.3164546853681496,-0.12807886581611072,2024-12-23 11:18:01.443856,2024-12-23 11:18:03.722536,0 days 00:00:02.278680,0.011604315534274778,96.0,0.4,32,100.0,7.785056202219927e-06,72.0,0.00011959955842860261,2,2,adam,"{'neurons_per_layer_encoder': [32, 64], 'neurons_per_layer_decoder': [64, 32]}",32.0,"[64, 32]","[32, 64]",[-1.3164546853681496],[-0.12807886581611072],0.23221559722216775,COMPLETE
91,-0.6883009103720616,0.009749835651621241,2024-12-23 11:18:02.756487,2024-12-23 11:18:04.632045,0 days 00:00:01.875558,0.09000314408029494,88.0,0.4,32,100.0,1.313458725817039e-05,40.0,0.00012362202218910428,2,1,adam,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32, 16]}",32.0,"[32, 16]",[32],[-0.6883009103720616],[0.009749835651621241],0.1567502318854298,COMPLETE
92,0.4688849133411266,0.06928387191745433,2024-12-23 11:18:03.480961,2024-12-23 11:18:07.925918,0 days 00:00:04.444957,0.011956526385505593,64.0,0.4,112,100.0,5.603711118537788e-06,408.0,0.0005887639825611209,3,2,adam,"{'neurons_per_layer_encoder': [112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",112.0,"[224, 112, 56]","[112, 224]",[0.4688849133411266],[0.06928387191745433],-0.10703643709980415,COMPLETE
93,0.2868874448662213,0.09661884646878549,2024-12-23 11:18:03.728703,2024-12-23 11:18:08.278316,0 days 00:00:04.549613,0.08432439477650289,72.0,0.4,112,100.0,5.519924224861638e-06,424.0,0.000600209605841274,3,2,adam,"{'neurons_per_layer_encoder': [112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",112.0,"[224, 112, 56]","[112, 224]",[0.2868874448662213],[0.09661884646878549],-0.11648853585677502,COMPLETE
94,0.40267369447309476,0.11208996566760121,2024-12-23 11:18:03.875856,2024-12-23 11:18:08.302133,0 days 00:00:04.426277,0.1011326108399697,88.0,0.4,144,100.0,3.467035164095467e-06,408.0,0.0006941257633992437,2,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144]}",144.0,"[288, 144]","[144, 288]",[0.40267369447309476],[0.11208996566760121],-0.211916291189963,COMPLETE
95,0.35356784129990926,-0.05345984615443711,2024-12-23 11:18:04.051141,2024-12-23 11:18:08.769389,0 days 00:00:04.718248,0.0791418982655986,72.0,0.30000000000000004,112,100.0,3.3759150759646726e-06,408.0,0.0006350064461093118,3,2,adam,"{'neurons_per_layer_encoder': [112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",112.0,"[224, 112, 56]","[112, 224]",[0.35356784129990926],[-0.05345984615443711],-0.5927184075899221,COMPLETE
96,-0.5547337440466105,-0.08282132911284146,2024-12-23 11:18:04.268147,2024-12-23 11:18:08.284769,0 days 00:00:04.016622,0.09910299967803814,112.0,0.30000000000000004,8,100.0,3.4995459602890944e-06,24.0,1.5003910659232098e-05,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8.0,"[16, 8, 8]","[8, 16]",[-0.5547337440466105],[-0.08282132911284146],-0.06356413071700949,COMPLETE
97,-0.0739517503554874,-0.0302329432085513,2024-12-23 11:18:04.639751,2024-12-23 11:18:08.363276,0 days 00:00:03.723525,0.014859832903465518,64.0,0.30000000000000004,112,100.0,5.636548965622147e-06,488.0,0.00016675471689293106,3,2,sgd,"{'neurons_per_layer_encoder': [112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",112.0,"[224, 112, 56]","[112, 224]",[-0.0739517503554874],[-0.0302329432085513],0.30471603355293064,COMPLETE
98,-1.5346110785598595,-0.15072718314600242,2024-12-23 11:18:07.934222,2024-12-23 11:18:09.236467,0 days 00:00:01.302245,0.015509250795478864,48.0,0.30000000000000004,16,100.0,0.0009928102701798785,56.0,1.5254227467576906e-05,2,2,sgd,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16]}",16.0,"[32, 16]","[16, 32]",[-1.5346110785598595],[-0.15072718314600242],0.5175533547785524,COMPLETE
99,-1.6122746322302697,-0.005836437791888249,2024-12-23 11:18:08.289145,2024-12-23 11:18:10.446218,0 days 00:00:02.157073,0.01869185968844036,48.0,0.30000000000000004,112,100.0,1.5915245041685723e-06,648.0,6.576116846217393e-05,2,3,sgd,"{'neurons_per_layer_encoder': [112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",112.0,"[448, 224]","[112, 224, 448]",[-1.6122746322302697],[-0.005836437791888249],0.37199869658873674,COMPLETE
100,-1.4392836728386875,-0.12539139616592299,2024-12-23 11:18:08.293329,2024-12-23 11:18:10.613467,0 days 00:00:02.320138,0.0155133760529077,48.0,0.30000000000000004,160,100.0,1.5969049127716717e-06,696.0,0.0003217739690006614,2,3,sgd,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320]}",160.0,"[640, 320]","[160, 320, 640]",[-1.4392836728386875],[-0.12539139616592299],0.13968693544938124,COMPLETE
101,-0.31812055297917596,0.16999710722280648,2024-12-23 11:18:08.326580,2024-12-23 11:18:13.360408,0 days 00:00:05.033828,0.01548181741063349,48.0,0.30000000000000004,136,100.0,8.644542432273732e-05,648.0,3.654767223724592e-05,2,3,sgd,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272]}",136.0,"[544, 272]","[136, 272, 544]",[-0.31812055297917596],[0.16999710722280648],0.7657110750333482,COMPLETE
102,-1.4133193672739979,0.005585896342003904,2024-12-23 11:18:08.388381,2024-12-23 11:18:11.029065,0 days 00:00:02.640684,0.018258958690431593,48.0,0.30000000000000004,160,100.0,8.116733796859546e-05,696.0,3.5044541633152634e-05,4,3,sgd,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160.0,"[640, 320, 160, 80]","[160, 320, 640]",[-1.4133193672739979],[0.005585896342003904],0.702936176975136,COMPLETE
103,-0.12768902451258413,0.03339663344832067,2024-12-23 11:18:08.778609,2024-12-23 11:18:12.393939,0 days 00:00:03.615330,0.01614033855290884,40.0,0.30000000000000004,136,100.0,1.633941172536374e-06,616.0,0.0003079976128786774,4,3,sgd,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136, 68]}",136.0,"[544, 272, 136, 68]","[136, 272, 544]",[-0.12768902451258413],[0.03339663344832067],0.3568878167610132,COMPLETE
104,-0.06687957095560448,0.10155629428282942,2024-12-23 11:18:09.245420,2024-12-23 11:18:18.435215,0 days 00:00:09.189795,0.01125618362803948,40.0,0.30000000000000004,160,100.0,1.6674583295987922e-06,696.0,3.312166539179958e-05,4,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160.0,"[640, 320, 160, 80]","[160, 320, 640]",[-0.06687957095560448],[0.10155629428282942],0.33803717395114047,COMPLETE
105,0.6858674387820725,0.07584509886643143,2024-12-23 11:18:10.454777,2024-12-23 11:18:20.538294,0 days 00:00:10.083517,0.022615566082524262,40.0,0.4,160,100.0,0.0003091741866249802,712.0,0.00030311527934569405,4,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160.0,"[640, 320, 160, 80]","[160, 320, 640]",[0.6858674387820725],[0.07584509886643143],0.9573357346005067,COMPLETE
106,0.44081261269246075,0.2777777492930249,2024-12-23 11:18:10.622107,2024-12-23 11:18:17.539986,0 days 00:00:06.917879,0.010905599061971178,40.0,0.4,128,100.0,8.22915113316078e-05,600.0,0.0002861234762713401,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128.0,"[256, 128, 64, 32]","[128, 256]",[0.44081261269246075],[0.2777777492930249],0.7464421951045159,COMPLETE
107,0.5463153817729143,0.19060494547591578,2024-12-23 11:18:11.038110,2024-12-23 11:18:18.152555,0 days 00:00:07.114445,0.010825252081792299,40.0,0.4,128,100.0,0.0003469823566507504,616.0,0.00109635165793889,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128.0,"[256, 128, 64, 32]","[128, 256]",[0.5463153817729143],[0.19060494547591578],0.8772392820357201,COMPLETE
