IDENTIFIER: Reference ID,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: year
178,144.0,,7.6,312.3543307086614,25.0,215.0,520.0,43.0,22.437847222222224,148.60256410256412,210.0,3063.3314121037465,,,2017
178,144.0,,7.6,309.68110236220474,25.0,285.0,540.0,55.0,22.42152777777778,148.8974358974359,210.0,3076.899135446686,,,2017
178,23.0,,7.6,307.00787401574803,25.0,263.0,589.0,60.0,22.405208333333334,149.1923076923077,210.0,3090.4668587896253,,,2017
178,23.0,,7.6,304.3346456692913,25.0,490.0,840.0,45.0,22.38888888888889,149.4871794871795,210.0,3104.034582132565,,,2017
184,22.5,,7.6,301.6614173228346,25.0,332.5,587.5,51.5,22.372569444444444,149.78205128205127,210.0,3117.6023054755046,,,2017
185,22.0,,7.6,298.98818897637796,25.0,175.0,335.0,58.0,22.35625,150.07692307692307,210.0,3131.170028818444,,,2009
185,21.5,,7.6,296.31496062992125,25.0,305.0,525.0,44.0,22.339930555555554,150.37179487179486,210.0,3144.7377521613835,,,2009
185,21.0,,7.6,293.64173228346453,25.0,280.0,570.0,44.0,22.323611111111113,150.66666666666666,210.0,3158.305475504323,,,2009
186,20.5,,7.6,290.9685039370079,193.75,308.75,527.5,33.25,22.307291666666668,150.96153846153845,210.0,3171.8731988472623,,,2014
186,20.0,,7.6,288.29527559055117,362.5,337.5,485.0,22.5,22.290972222222223,151.25641025641025,210.0,3185.440922190202,,,2014
187,19.5,,7.6,285.62204724409446,531.25,366.25,442.5,11.75,22.274652777777778,151.55128205128204,211.04347826086956,3199.0086455331416,,,2016
190,19.0,,6.7,282.9488188976378,700.0,395.0,400.0,1.0,22.258333333333333,151.84615384615384,212.08695652173913,3212.576368876081,,,2015
188,18.5,,6.7,280.2755905511811,25.0,1380.0,489.1666666666667,10.0,22.242013888888888,152.14102564102564,213.1304347826087,3226.1440922190204,,,2016
188,18.0,,6.7,277.6023622047244,25.0,1430.0,578.3333333333334,1.6,22.225694444444446,152.43589743589743,214.17391304347825,3239.71181556196,,,2016
188,17.5,,6.7,274.92913385826773,25.0,1690.0,667.5,2.7,22.209375,152.73076923076923,215.2173913043478,3253.2795389048993,,,2016
188,17.0,,6.7,272.255905511811,25.0,1220.0,756.6666666666667,13.0,22.193055555555556,153.02564102564102,216.2608695652174,3266.847262247839,,,2016
188,16.5,,6.7,269.5826771653543,25.0,1450.0,845.8333333333334,20.0,22.17673611111111,153.32051282051282,217.30434782608697,3280.414985590778,,,2016
189,16.0,,6.7,266.9094488188976,25.0,900.0,935.0,0.8,22.160416666666666,153.6153846153846,218.34782608695653,3293.9827089337177,,,2017
191,15.5,,6.9,264.23622047244095,25.0,796.0,1437.0,15.7,22.14409722222222,153.9102564102564,219.3913043478261,3307.5504322766574,,,2016
192,15.0,,7.0,261.56299212598424,25.0,545.0,1030.0,16.5,22.12777777777778,154.2051282051282,220.43478260869566,3321.1181556195966,,,2017
192,14.5,,7.1,258.8897637795275,25.0,545.0,1050.0,16.5,22.111458333333335,154.5,221.47826086956522,3334.685878962536,,,2017
192,14.0,,7.1,256.2165354330709,25.0,545.0,1110.0,20.0,22.09513888888889,154.7948717948718,222.52173913043478,3348.253602305476,,,2017
192,13.5,,7.0,253.54330708661416,-70.0,580.0,1034.0,10.5,22.078819444444445,155.0897435897436,223.56521739130434,3361.821325648415,,,2017
192,13.0,,7.1,250.87007874015745,-70.0,595.0,1168.0,15.8,22.0625,155.3846153846154,224.6086956521739,3375.3890489913547,,,2017
192,12.5,,7.1,248.19685039370077,-70.0,570.0,1143.0,18.0,22.046180555555555,155.67948717948718,225.65217391304347,3388.9567723342943,,,2017
192,12.0,,7.0,245.5236220472441,-192.0,700.0,1000.0,4.0,22.02986111111111,155.97435897435898,226.69565217391303,3402.5244956772335,,,2017
192,11.5,,7.1,242.85039370078738,-192.0,700.0,1000.0,7.0,22.01354166666667,156.26923076923077,227.7391304347826,3416.092219020173,,,2017
192,11.0,,7.1,240.1771653543307,-192.0,700.0,1000.0,9.0,21.997222222222224,156.56410256410257,228.7826086956522,3429.659942363113,,,2017
195,10.5,,7.2,237.50393700787401,25.0,866.0,1223.0,7.9,21.98090277777778,156.85897435897436,229.82608695652175,3443.227665706052,,,2016
195,10.0,,7.2,234.8307086614173,650.0,400.0,468.0,6.3,21.964583333333334,157.15384615384616,230.8695652173913,3456.7953890489916,,,2016
195,9.5,,7.2,232.15748031496062,700.0,220.0,340.0,5.4,21.94826388888889,157.44871794871796,231.91304347826087,3470.363112391931,,,2016
195,9.0,,7.2,229.4842519685039,25.0,1166.0,530.0,30.2,21.931944444444444,157.74358974358975,232.95652173913044,3483.9308357348705,,,2016
199,8.5,,8.6,226.81102362204723,25.0,350.0,720.0,21.9,21.915625000000002,158.03846153846155,234.0,3497.49855907781,,,2017
199,8.0,,8.6,224.13779527559055,25.0,1311.0,1410.0,12.1,21.899305555555557,158.33333333333334,234.0,3511.0662824207493,,,2017
199,7.5,,8.6,221.46456692913384,25.0,1212.0,1360.0,14.9,21.882986111111112,158.62820512820514,234.0,3524.634005763689,,,2017
199,7.0,,8.6,218.79133858267716,25.0,1028.0,1249.0,18.3,21.866666666666667,158.92307692307693,234.0,3538.2017291066286,,,2017
199,6.5,,8.6,216.11811023622045,25.0,879.0,1194.0,25.4,21.850347222222222,159.21794871794873,234.0,3551.769452449568,,,2017
199,6.0,,8.6,213.44488188976376,25.0,799.0,1127.0,28.2,21.834027777777777,159.51282051282053,234.0,3565.3371757925074,,,2017
199,5.5,,8.6,210.77165354330708,25.0,350.0,918.0,62.4,21.817708333333332,159.80769230769232,234.0,3578.904899135447,,,2017
197,5.0,,8.2,208.09842519685037,25.0,155.0,472.4,58.9,21.80138888888889,160.10256410256412,226.0,3592.4726224783863,,,2016
197,4.5,,8.2,205.4251968503937,25.0,198.8,479.0,51.1,21.785069444444446,160.3974358974359,225.14285714285714,3606.040345821326,,,2016
197,4.0,,8.3,202.75196850393698,25.0,254.7,589.6,55.1,21.76875,160.6923076923077,224.28571428571428,3619.6080691642655,,,2016
197,3.5,,8.4,200.0787401574803,25.0,305.3,709.7,49.3,21.752430555555556,160.9871794871795,223.42857142857142,3633.1757925072047,,,2016
197,3.0,,8.4,197.40551181102362,25.0,815.5,1186.5,18.9,21.73611111111111,161.28205128205127,222.57142857142858,3646.7435158501444,,,2016
197,3.1,,8.4,194.7322834645669,25.0,646.7,1042.0,32.5,21.719791666666666,161.57692307692307,221.71428571428572,3660.311239193084,,,2016
197,1.6,,8.4,192.05905511811022,25.0,683.7,1066.6,30.4,21.703472222222224,161.87179487179486,220.85714285714286,3673.878962536023,,,2016
177,13.0,,8.0,189.38582677165354,25.0,243.0,558.0,50.0,21.68715277777778,162.16666666666666,220.0,3687.446685878963,,,2017
177,8.0,,8.0,186.71259842519683,25.0,446.0,723.0,15.0,21.670833333333334,162.46153846153845,220.0,3701.014409221902,,,2017
177,7.0,,8.0,184.03937007874015,25.0,249.0,621.0,41.0,21.65451388888889,162.75641025641025,220.0,3714.5821325648417,,,2017
177,4.0,,8.0,181.36614173228344,25.0,581.0,857.0,28.0,21.638194444444444,163.05128205128204,223.0,3728.1498559077813,,,2017
196,146.85,,8.2,178.69291338582676,25.0,190.0,453.0,70.0,21.621875,163.34615384615384,226.0,3741.7175792507205,,,2016
196,289.7,,7.8,176.01968503937007,25.0,210.0,503.0,70.0,21.605555555555554,163.64102564102564,214.0,3755.28530259366,,,2016
196,15.7,,7.8,173.34645669291336,25.0,645.0,1094.0,39.0,21.589236111111113,163.93589743589743,214.22222222222223,3768.8530259366,,,2016
196,2.8,,7.8,170.67322834645668,25.0,1005.0,1273.0,17.0,21.572916666666668,164.23076923076923,214.44444444444446,3782.420749279539,,,2016
201,3.7450980392156863,,7.7,168.0,25.0,961.3,1224.3,16.5,21.556597222222223,164.52564102564102,214.66666666666666,3795.9884726224786,,,2015
201,4.690196078431373,,7.7,328.0,25.0,917.6,1175.6,16.0,21.540277777777778,164.82051282051282,214.88888888888889,3809.5561959654183,,,2015
167,5.635294117647059,,7.7,206.0,25.0,873.9,1126.9,15.5,21.523958333333333,165.1153846153846,215.11111111111111,3823.1239193083575,,,2019
201,6.580392156862745,,7.7,231.0,25.0,830.2,1078.2,15.0,21.507638888888888,165.4102564102564,215.33333333333334,3836.691642651297,,,2015
201,7.525490196078431,,7.7,178.0,25.0,786.5,1029.5,14.5,21.491319444444446,165.7051282051282,215.55555555555554,3850.2593659942368,,,2015
201,8.470588235294118,,7.7,343.0,25.0,742.8,980.8,14.0,21.475,166.0,215.77777777777777,3863.827089337176,,,2015
167,9.415686274509804,,7.7,171.0,25.0,699.1,932.1,13.5,21.458680555555556,166.2948717948718,216.0,3877.3948126801156,,,2019
175,10.36078431372549,,7.4,343.0,25.0,655.4,883.4,13.0,21.44236111111111,166.5897435897436,216.22222222222223,3890.962536023055,,,2015
175,11.305882352941177,,7.4,341.0,25.0,611.6999999999999,834.6999999999999,12.5,21.426041666666666,166.8846153846154,216.44444444444446,3904.5302593659944,,,2015
175,12.250980392156864,,7.4,345.0,25.0,568.0,786.0,12.0,21.40972222222222,167.17948717948718,216.66666666666666,3918.097982708934,,,2015
175,13.19607843137255,,7.4,345.0,25.0,596.0,1039.0,20.0,21.39340277777778,167.47435897435898,216.88888888888889,3931.6657060518733,,,2015
175,14.141176470588237,,7.4,345.0,700.0,487.0,702.0,18.0,21.377083333333335,167.76923076923077,217.11111111111111,3945.233429394813,,,2015
175,15.086274509803923,,7.4,345.0,700.0,486.0,624.0,11.0,21.36076388888889,168.06410256410257,217.33333333333334,3958.8011527377525,,,2015
193,16.031372549019608,,6.4,347.4117647058824,25.0,770.0,645.3684210526316,37.1,21.344444444444445,168.35897435897436,217.55555555555554,3972.3688760806917,,,2017
193,16.976470588235294,,6.3,349.8235294117647,25.0,843.2,666.7368421052631,34.6,21.328125,168.65384615384616,217.77777777777777,3985.9365994236314,,,2017
193,17.92156862745098,,6.1,352.2352941176471,25.0,1044.0,688.1052631578947,27.1,21.311805555555555,168.94871794871796,218.0,3999.504322766571,,,2017
193,18.866666666666667,,6.0,354.6470588235294,25.0,906.8,709.4736842105264,31.4,21.29548611111111,169.24358974358975,218.22222222222223,4013.07204610951,,,2017
193,19.811764705882354,,5.9,357.05882352941177,25.0,1122.8,730.8421052631579,24.7,21.27916666666667,169.53846153846155,218.44444444444446,4026.63976945245,,,2017
191,20.75686274509804,,6.9,359.47058823529414,25.0,995.2571428571429,752.2105263157895,17.0,21.262847222222224,169.83333333333334,218.66666666666666,4040.2074927953895,,,2016
168,21.701960784313727,,6.7,361.88235294117646,25.0,867.7142857142857,773.578947368421,22.7,21.24652777777778,170.12820512820514,218.88888888888889,4053.7752161383287,,,2014
182,22.647058823529413,,6.4,364.29411764705884,25.0,740.1714285714286,794.9473684210526,16.3,21.230208333333334,170.42307692307693,219.11111111111111,4067.3429394812683,,,2015
182,23.5921568627451,,6.4,366.70588235294116,25.0,612.6285714285714,816.3157894736842,19.8,21.21388888888889,170.71794871794873,219.33333333333334,4080.9106628242075,,,2015
181,24.537254901960786,,10.9,369.11764705882354,25.0,485.0857142857143,837.6842105263158,7.3,21.197569444444444,171.01282051282053,219.55555555555554,4094.478386167147,,,2015
169,25.482352941176472,,7.1,371.52941176470586,25.0,357.5428571428572,859.0526315789474,30.0,21.181250000000002,171.30769230769232,219.77777777777777,4108.046109510086,,,2016
202,26.42745098039216,,8.0,373.94117647058823,25.0,230.0,880.421052631579,75.0,21.164930555555557,171.60256410256412,220.0,4121.613832853026,,,2017
202,27.372549019607845,,7.9,376.3529411764706,25.0,200.0,901.7894736842105,75.0,21.148611111111112,171.8974358974359,218.0,4135.181556195966,,,2017
202,28.317647058823532,,7.8,378.7647058823529,25.0,620.0,923.1578947368421,75.0,21.132291666666667,172.1923076923077,216.0,4148.749279538905,,,2017
202,29.26274509803922,,7.7,381.1764705882353,25.0,780.0,944.5263157894736,8.0,21.115972222222222,172.4871794871795,214.0,4162.317002881845,,,2017
202,30.207843137254905,,7.7,383.5882352941176,25.0,1700.0,965.8947368421052,1.0,21.099652777777777,172.78205128205127,212.0,4175.884726224785,,,2017
170,31.15294117647059,,7.6,386.0,25.0,1315.0,987.2631578947369,25.0,21.083333333333336,173.07692307692307,210.0,4189.452449567723,,,2015
171,32.09803921568628,,8.2,388.4117647058824,25.0,930.0,1008.6315789473684,83.0,21.06701388888889,173.37179487179486,226.0,4203.020172910663,,,2014
192,33.043137254901964,,7.0,390.8235294117647,25.0,545.0,1030.0,16.5,21.050694444444446,173.66666666666666,221.75,4216.587896253603,,,2017
192,33.98823529411765,,7.1,393.2352941176471,25.0,545.0,1050.0,16.5,21.034375,173.96153846153845,217.5,4230.155619596542,,,2017
192,34.93333333333334,,7.1,395.6470588235294,25.0,545.0,1110.0,20.0,21.018055555555556,174.25641025641025,213.25,4243.723342939482,,,2017
194,35.878431372549024,,8.0,398.05882352941177,25.0,719.0,1048.0,30.0,21.00173611111111,174.55128205128204,209.0,4257.291066282421,,,2017
194,36.82352941176471,,8.0,400.4705882352941,25.0,460.0,732.0,32.0,20.985416666666666,174.84615384615384,205.66666666666666,4270.85878962536,,,2017
200,37.7686274509804,,7.7,402.88235294117646,25.0,357.0,459.0,9.0,20.969097222222224,175.14102564102564,202.33333333333334,4284.4265129683,,,2013
200,38.71372549019608,,7.7,405.29411764705884,25.0,365.0,365.0,0.1,20.95277777777778,175.43589743589743,199.0,4297.99423631124,,,2013
200,39.65882352941177,,7.7,407.70588235294116,25.0,215.0,489.0,39.0,20.936458333333334,175.73076923076923,195.66666666666666,4311.561959654179,,,2013
172,40.603921568627456,,7.6,410.11764705882354,25.0,1284.0,1344.0,7.6,20.92013888888889,176.02564102564102,192.33333333333334,4325.129682997119,,,2015
173,41.54901960784314,,7.6,412.52941176470586,25.0,1290.0,1400.0,5.0,20.903819444444444,176.32051282051282,189.0,4338.697406340058,,,2010
173,42.49411764705883,,7.6,414.94117647058823,25.0,650.0,790.0,27.0,20.8875,176.6153846153846,189.0,4352.265129682997,,,2010
180,43.439215686274515,,7.1,417.3529411764706,25.0,790.0,790.0,0.2,20.871180555555558,176.9102564102564,189.0,4365.832853025937,,,2012
180,44.3843137254902,,7.1,419.7647058823529,25.0,1040.0,1170.0,1.0,20.854861111111113,177.2051282051282,189.0,4379.4005763688765,,,2012
190,45.32941176470589,,6.7,422.1764705882353,700.0,395.0,400.0,1.0,20.838541666666668,177.5,189.0,4392.968299711816,,,2015
190,46.274509803921575,,6.7,424.5882352941176,700.0,295.0,393.0,12.0,20.822222222222223,177.7948717948718,189.0,4406.536023054755,,,2015
180,47.21960784313726,,7.1,427.0,700.0,350.0,360.0,5.0,20.805902777777778,178.0897435897436,189.0,4420.1037463976945,,,2012
180,48.16470588235295,,7.1,429.4117647058824,700.0,63.0,91.0,63.0,20.789583333333333,178.3846153846154,189.0,4433.671469740634,,,2012
173,49.109803921568634,,7.6,431.8235294117647,700.0,180.0,185.0,5.0,20.773263888888888,178.67948717948718,189.0,4447.239193083574,,,2010
173,50.05490196078432,,7.6,434.2352941176471,700.0,160.0,180.0,12.0,20.756944444444446,178.97435897435898,203.5,4460.806916426513,,,2010
214,51.0,,7.9,436.6470588235294,25.0,700.0,1240.0,36.0,20.740625,179.26923076923077,218.0,4474.374639769453,,,2019
214,35.5,,7.9,439.05882352941177,-196.0,860.0,1580.0,46.0,20.724305555555556,179.56410256410257,218.0,4487.942363112392,,,2019
222,20.0,,8.0,441.4705882352941,25.0,1198.0,1362.6666666666667,1.5,20.70798611111111,179.85897435897436,220.0,4501.5100864553315,,,2019
222,20.0,,8.0,443.88235294117646,25.0,1403.0,1145.3333333333333,1.2,20.691666666666666,180.15384615384616,220.0,4515.077809798271,,,2019
222,20.0,,8.0,446.29411764705884,25.0,711.0,928.0,30.3,20.67534722222222,180.44871794871796,220.0,4528.645533141211,,,2019
222,7.0,,8.0,448.70588235294116,25.0,356.0,1035.25,42.4,20.65902777777778,180.74358974358975,220.0,4542.21325648415,,,2019
236,0.5,,8.0,451.11764705882354,25.0,1120.0,1142.5,1.1,20.642708333333335,181.03846153846155,220.0,4555.78097982709,,,2019
236,0.6571428571428571,,8.0,453.52941176470586,-196.0,1692.0,1249.75,10.3,20.62638888888889,181.33333333333334,220.0,4569.348703170029,,,2019
245,0.8142857142857143,,6.7,455.94117647058823,25.0,774.0,1357.0,6.4,20.610069444444445,181.62820512820514,215.2,4582.916426512968,,,2019
245,0.9714285714285715,,6.9,458.3529411764706,25.0,610.0,1173.0,9.1,20.59375,181.92307692307693,210.4,4596.484149855908,,,2019
245,1.1285714285714286,,7.0,460.7647058823529,25.0,479.0,956.0,12.7,20.577430555555555,182.21794871794873,205.6,4610.051873198848,,,2019
245,1.2857142857142858,,7.2,463.1764705882353,25.0,461.0,835.0,30.0,20.56111111111111,182.51282051282053,200.8,4623.619596541787,,,2019
245,1.442857142857143,,7.3,465.5882352941176,25.0,441.0,757.0,45.0,20.54479166666667,182.80769230769232,196.0,4637.187319884726,,,2019
98,1.6,,8.3,468.0,25.0,1100.0,750.7692307692307,23.0,20.528472222222224,183.10256410256412,231.0,4650.755043227666,,,2019
98,2.3,,8.3,326.0,25.0,597.0,744.5384615384615,53.0,20.51215277777778,183.3974358974359,231.0,4664.322766570605,,,2019
98,24.0,,8.3,223.0,25.0,346.0,738.3076923076923,76.0,20.495833333333334,183.6923076923077,231.0,4677.890489913545,,,2019
105,24.0,,7.1,199.8,25.0,1263.0,732.0769230769231,21.4,20.47951388888889,183.9871794871795,228.25,4691.458213256485,,,2019
105,24.0,,7.1,176.6,25.0,1154.0,725.8461538461538,25.0,20.463194444444444,184.2820512820513,225.5,4705.025936599424,,,2019
105,24.0,,7.1,153.39999999999998,25.0,1490.0,719.6153846153846,16.0,20.446875000000002,184.57692307692307,222.75,4718.593659942363,,,2019
115,24.0,,8.0,130.2,25.0,210.0,713.3846153846154,57.0,20.430555555555557,184.87179487179486,220.0,4732.161383285303,,,2019
115,24.0,,8.0,394.1,25.0,1150.0,707.1538461538462,6.0,20.414236111111112,185.16666666666666,220.0,4745.729106628242,,,2019
115,24.0,,8.0,430.7,25.0,1300.0,700.9230769230769,0.7,20.397916666666667,185.46153846153845,220.0,4759.296829971182,,,2019
125,24.0,,9.2,427.9,25.0,1108.0,694.6923076923077,28.3,20.381597222222222,185.75641025641025,134.0,4772.864553314122,,,2019
125,30.0,,9.2,444.3,25.0,1308.0,688.4615384615385,27.9,20.365277777777777,186.05128205128204,134.0,4786.432276657061,,,2019
125,38.0,,9.2,510.9,25.0,1373.0,682.2307692307693,29.5,20.348958333333336,186.34615384615384,134.0,4800.0,,1900.0,2019
135,30.0,,8.0,478.93333333333334,25.0,300.0,676.0,52.0,20.33263888888889,186.64102564102564,220.0,4865.541666666667,,2977.5,2019
135,0.65,,8.0,446.96666666666664,25.0,800.0,888.0,39.5,20.316319444444446,186.93589743589743,220.0,4931.083333333333,,4055.0,2019
136,0.4,,8.0,415.0,25.0,1314.0,856.0,42.857142857142854,20.3,187.23076923076923,220.85714285714286,4996.625,,5132.5,2019
136,0.30000000000000004,,7.9,432.0,25.0,1631.0,824.0,46.214285714285715,12.6,187.52564102564102,221.71428571428572,5062.166666666667,,6210.0,2019
136,0.2,,7.6,511.0,25.0,1836.0,792.0,49.57142857142857,4.9,187.82051282051282,222.57142857142858,5127.708333333333,,7287.5,2019
136,0.2,,7.4,553.0,25.0,1932.0,760.0,52.92857142857143,3.8,188.1153846153846,223.42857142857142,5193.25,,8365.0,2019
136,0.2,,7.1,622.0,25.0,2230.0,728.0,56.285714285714285,1.69,188.4102564102564,224.28571428571428,5258.791666666667,,9442.5,2019
136,0.5208333333333334,,6.8,684.0,25.0,1338.0,696.0,59.642857142857146,0.0,188.7051282051282,225.14285714285714,5324.333333333333,,10520.0,2019
137,0.8416666666666668,,8.2,599.8142857142857,20.0,446.0,664.0,63.0,0.12926829268292683,189.0,226.0,5389.875,,11597.5,2018
137,1.1625,,8.2,515.6285714285714,-73.0,488.0,790.0,72.0,0.25853658536585367,194.0,226.0,5455.416666666667,,12675.0,2018
137,1.4833333333333334,,8.2,431.4428571428572,-196.0,590.0,1070.0,78.0,0.3878048780487805,204.0,226.0,5520.958333333333,,13752.5,2018
