trial_id,neurons_encoder,latent_dim,neurons_decoder
464,[248],464,"[248, 124, 62]"
465,[220],532,"[220, 110, 55]"
466,[248],480,"[248, 124, 62]"
467,[220],484,"[220, 110, 55]"
468,[232],496,"[232, 116, 58]"
469,[220],484,"[220, 110, 55]"
470,[216],416,"[216, 108, 54]"
471,[208],488,"[208, 104, 52]"
472,[232],496,"[232, 116, 58]"
473,[232],496,"[232, 116, 58]"
474,[240],488,"[240, 120, 60]"
475,[216],512,"[216, 108, 54]"
476,[216],512,"[216, 108, 54]"
477,[212],412,"[212, 106, 53]"
478,[212],508,"[212, 106, 53]"
479,[224],424,"[224, 112, 56]"
480,[212],476,"[212, 106, 53]"
481,[224],424,"[224, 112, 56]"
482,[224],424,"[224, 112, 56]"
483,[208],504,"[208, 104, 52]"
484,[208],504,"[208, 104, 52]"
485,[212],476,"[212, 106, 53]"
486,[212],508,"[212, 106, 53]"
487,[224],488,"[224, 112, 56]"
488,[224],376,"[224, 112, 56]"
489,[228],412,"[228, 114, 57]"
490,[224],408,"[224, 112, 56]"
491,[224],488,"[224, 112, 56]"
492,[204],484,"[204, 102, 51]"
493,[220],420,"[220, 110, 55]"
494,[204],484,"[204, 102, 51]"
495,[216],496,"[216, 108, 54]"
496,[220],436,"[220, 110, 55]"
497,[216],496,"[216, 108, 54]"
498,[216],496,"[216, 108, 54]"
499,[216],496,"[216, 108, 54]"
500,[232],432,"[232, 116, 58]"
501,[232],320,"[232, 116, 58]"
502,[232],304,"[232, 116, 58]"
503,[228],492,"[228, 114, 57]"
504,[216],496,"[216, 108, 54]"
505,[212],508,"[212, 106, 53]"
506,[208],504,"[208, 104, 52]"
507,[208],504,"[208, 104, 52]"
508,[208],504,"[208, 104, 52]"
509,[212],508,"[212, 106, 53]"
510,[216],496,"[216, 108, 54]"
511,[220],484,"[220, 110, 55]"
512,[216],496,"[216, 108, 54]"
513,[216],496,"[216, 108, 54]"
514,[220],484,"[220, 110, 55]"
515,[224],488,"[224, 112, 56]"
516,[220],484,"[220, 110, 55]"
517,[224],488,"[224, 112, 56]"
