Nb,Cr,V,W,Zr,PROP LT (K),PROP ST (K),PROP 500C CTE (1/K),PROP 1000C CTE (1/K),PROP 1500C CTE (1/K),EQ 1273K THCD (W/mK),EQ 1273K Density (g/cc),EQ 1273K MAX BCC,EQ 1273K SUM BCC,EQ 1523K THCD (W/mK),EQ 1523K Density (g/cc),EQ 1523K MAX BCC,EQ 1523K SUM BCC,EQ 1773K MAX BCC,EQ 1773K SUM BCC,EQ 2023K MAX BCC,EQ 2023K SUM BCC,EQ 2273K MAX BCC,EQ 2273K SUM BCC,EQ 2523K MAX BCC,EQ 2523K SUM BCC,EQ 2773K MAX BCC,EQ 2773K SUM BCC,EQ 3023K MAX BCC,EQ 3023K SUM BCC,EQ 2/3*ST THCD (W/mK),EQ 2/3*ST Density (g/cc),Pugh_Ratio_PRIOR,YS 1000C PRIOR,YS 1500C PRIOR,SCHEIL ST,SCHEIL LT,Kou Criteria,SCHEIL BCC_B2,SCHEIL BCC_B2#2,SCHEIL MAX BCC,1500 Min Creep CB [1/s]
0.0,0.3,0.5,0.2,0.0,2414.13336,2290.479734,8.46e-06,9.39e-06,1.09e-05,41.67213374,9.192730414,1.0,1.0,42.33379476,9.106554606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34320105,9.105065626,2.217687075,433.3949045,252.2038876,2414.223355,2195.12773,114.0952469,0.990714974,0.0,0.990714974,2.99e-15
0.0,0.3,0.55,0.15,0.0,2339.140529,2263.385164,8.73e-06,9.7e-06,1.13e-05,40.41179237,8.462836239,1.0,1.0,41.21726676,8.380953818,1.0,1.0,1.0,1.0,1.0,1.0,0.758015199,0.758015199,0.0,0.0,0.0,0.0,0.0,0.0,41.17577392,8.38591612,2.277632724,298.7236805,161.6508188,2339.230525,2193.1349,91.81973116,0.991532361,0.0,0.991532361,7.37e-15
0.0,0.3,0.6,0.1,0.0,2275.799844,2236.12238,9.01e-06,1e-05,1.16e-05,39.22544894,7.723440534,1.0,1.0,40.15811971,7.646386671,1.0,1.0,1.0,1.0,1.0,1.0,0.036755542,0.036755542,0.0,0.0,0.0,0.0,0.0,0.0,40.04602008,7.65701576,2.340463458,181.6713289,88.89811076,2275.889838,2190.794213,65.68583317,0.992105408,0.0,0.992105408,1.81e-14
0.0,0.3,0.65,0.05,0.0,2223.901038,2208.948253,9.28e-06,1.03e-05,1.2e-05,38.10677226,6.974326211,1.0,1.0,39.15204026,6.902646687,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95311117,6.917990613,2.406392694,88.61467756,37.25730639,2223.991036,2187.895411,34.29220559,0.992072744,0.0,0.992072744,4.43e-14
0.0,0.35,0.25,0.4,0.0,2767.125926,2381.639328,7.27e-06,8.09e-06,9.53e-06,52.44609256,12.1110991,0.535095531,1.0,47.02090401,12.00896143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.418003215,0.418003215,0.0,0.0,0.0,0.0,46.89180593,11.98002528,1.918918919,1140.642033,789.4225855,2767.215925,2199.1203,159.6899118,0.991329848,0.0,0.991329848,7.27e-17
0.0,0.35,0.3,0.35,0.0,2677.157561,2358.633865,7.55e-06,8.4e-06,9.89e-06,48.45264831,11.41193159,0.518239806,1.0,45.64746231,11.31322907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.273084956,0.273084956,0.0,0.0,0.0,0.0,45.59609298,11.29181377,1.965517241,971.5086141,653.5675892,2677.24756,2198.151935,146.6033521,0.991304323,0.0,0.991304323,1.85e-16
0.0,0.35,0.35,0.3,0.0,2583.719319,2334.848532,7.82e-06,8.71e-06,1.02e-05,4.003072794,8.611991133,0.119872313,0.119872313,3.656682166,8.546361295,0.118267746,0.118267746,0.163335269,0.163335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085958945,8.635397471,2.014084507,802.4937685,521.7006432,2583.809316,2197.713691,134.3375078,0.990414951,0.0,0.990414951,4.66e-16
0.05,0.0,0.45,0.2,0.3,2239.96194,1630.972625,8.73e-06,9.09e-06,1.63e-05,20.03111036,9.457583603,0.508894402,0.731763391,20.29536504,9.098920421,0.569534944,0.819038336,0.493026141,0.493026141,0.274467096,0.274467096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66172772,9.946573433,2.88210075,1538.468722,1083.359698,2240.051937,1530.031937,50.35441819,0.631560474,0.309768508,0.631560474,9.92e-16
0.05,0.0,0.45,0.25,0.25,2368.968321,1644.689716,8.95e-06,9.21e-06,1.47e-05,16.23696138,10.87969207,0.457612126,0.562842165,16.27830516,10.48310985,0.514107331,0.639232193,0.603454359,0.603454359,0.428723091,0.428723091,0.130614667,0.130614667,0.0,0.0,0.0,0.0,0.0,0.0,14.60956164,11.34003579,2.821240799,1703.557771,1223.383412,2369.058317,1530.006442,66.41366526,0.694622145,0.249591572,0.694622145,5.8e-16
0.05,0.0,0.45,0.3,0.2,2496.693102,1656.90929,9.06e-06,9.35e-06,1.29e-05,12.67708106,12.43777909,0.425178664,0.425178664,12.50886881,12.0025868,0.478015011,0.491915821,0.674131919,0.674131919,0.573653913,0.573653913,0.311333989,0.311333989,0.0,0.0,0.0,0.0,0.0,0.0,13.85953621,12.56393711,2.762641899,1790.092152,1301.18599,2496.783102,1531.209352,88.13488432,0.752655901,0.175651212,0.752655901,4.24e-16
0.05,0.0,0.45,0.35,0.15,2623.689709,1735.879667,8.68e-06,9.05e-06,1.06e-05,20.62712065,12.57600186,0.572561662,0.572561662,18.65769826,12.33733837,0.600258526,0.600258526,0.700579026,0.700579026,0.710889754,0.710889754,0.499285072,0.499285072,0.155489363,0.155489363,0.0,0.0,0.0,0.0,21.41349238,12.66424603,2.706180344,1772.008919,1294.035131,2623.779708,1530.791583,112.1676344,0.818825033,0.127012996,0.818825033,3.92e-16
0.05,0.0,0.45,0.4,0.1,2749.849175,1809.777442,8.23e-06,8.68e-06,9.14e-06,29.28625076,12.68553862,0.720453408,0.720453408,27.14336528,12.44964746,0.747100919,0.747100919,0.790049035,0.790049035,0.841695417,0.841695417,0.695658529,0.695658529,0.378103454,0.378103454,0.0,0.0,0.0,0.0,29.70359119,12.73691076,2.651741294,1615.94179,1174.528365,2749.939173,1531.397298,942.7584949,0.88195478,0.071518933,0.88195478,2.48e-16
0.05,0.0,0.5,0.05,0.4,1843.90775,1562.877687,8.96e-06,9.39e-06,2.25e-05,19.20231873,6.939506275,0.522867306,0.959164468,18.42028509,6.79528078,0.545325307,1.0,0.104792879,0.104792879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97477493,7.972702605,3.114942529,847.0899596,529.43483,1843.997747,1530.392122,4.210325854,0.490570813,0.415857051,0.490570813,1.81e-14
0.05,0.0,0.5,0.1,0.35,1996.990161,1585.998068,8.82e-06,9.24e-06,1.97e-05,23.0985438,7.427650937,0.615651154,1.0,21.11826151,7.366064686,0.617059059,1.0,0.297968054,0.297968054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22036192,8.337752776,3.045045045,1113.822226,734.3160608,1997.080159,1529.996409,12.03109398,0.565459911,0.377422709,0.565459911,6.7e-15
0.05,0.0,0.5,0.15,0.3,2134.679121,1605.997905,8.77e-06,9.14e-06,1.75e-05,24.34836073,8.177930821,0.642377885,0.943935879,23.60295802,7.96201412,0.682648881,1.0,0.446562698,0.446562698,0.164841797,0.164841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52062287,9.014569589,2.977924945,1348.315181,921.9746483,2134.769118,1530.111618,24.13520404,0.629353018,0.312835173,0.629353018,3.14e-15
0.05,0.0,0.5,0.2,0.25,2266.782035,1622.386442,8.87e-06,9.19e-06,1.57e-05,20.80782224,9.476272569,0.573560421,0.744083176,21.6151713,9.035707166,0.651539611,0.854186308,0.573064128,0.573064128,0.349090265,0.349090265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35451081,10.12616867,2.913419913,1529.531119,1072.212593,2266.87203,1530.08703,40.75147343,0.693459754,0.251812725,0.693459754,1.67e-15
0.05,0.0,0.5,0.25,0.2,2397.128785,1635.650997,9.08e-06,9.31e-06,1.4e-05,16.81934059,10.96631279,0.517697819,0.567955218,17.17395909,10.49915434,0.586134425,0.658499411,0.686082659,0.686082659,0.518055576,0.518055576,0.192035355,0.192035355,0.0,0.0,0.0,0.0,0.0,0.0,14.44007181,11.56239447,2.851380042,1634.924105,1164.159568,2397.218782,1530.039407,57.85212309,0.757317292,0.193174957,0.757317292,9.67e-16
0.05,0.0,0.5,0.3,0.15,2527.159909,1673.778287,8.83e-06,9.22e-06,1.24e-05,19.21002685,11.7883645,0.578999276,0.578999276,17.40204918,11.5395276,0.612751008,0.612751008,0.789946906,0.789946906,0.67495331,0.67495331,0.403908656,0.403908656,0.006788197,0.006788197,0.0,0.0,0.0,0.0,20.28145356,11.90870215,2.791666667,1638.12136,1174.617161,2527.249908,1529.879283,81.66452894,0.821965613,0.137773067,0.821965613,5.96e-16
0.05,0.0,0.5,0.35,0.1,2657.077849,1746.88774,8.43e-06,8.9e-06,1.04e-05,27.3326084,11.93679728,0.726364136,0.726364136,25.31684909,11.69204532,0.75816737,0.75816737,0.855286975,0.855286975,0.822128576,0.822128576,0.628396823,0.628396823,0.237815945,0.237815945,0.0,0.0,0.0,0.0,28.01317347,12.02114671,2.734151329,1505.92984,1076.237688,2657.167846,1531.084096,858.4587037,0.881704322,0.070945492,0.881704322,4.5e-16
0.05,0.0,0.55,0.05,0.35,1881.822018,1559.111956,9.17e-06,9.53e-06,2.2e-05,17.95600458,7.10864493,0.535123216,0.881057418,18.89648068,6.785834871,0.610995066,1.0,0.187005913,0.187005913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.580056711,8.22181239,3.150987224,892.6007514,560.0193325,1881.912017,1530.955767,1.408663088,0.531070625,0.278353786,0.531070625,2.89e-14
0.05,0.0,0.55,0.1,0.3,2029.33441,1580.269436,9.03e-06,9.37e-06,1.9e-05,23.53820116,7.434116513,0.674472313,1.0,21.49067488,7.371415051,0.679603351,1.0,0.383441602,0.383441602,0.01121479,0.01121479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48416645,8.626258281,3.07963595,1137.698568,749.2769254,2029.424405,1530.69128,9.940333943,0.61716581,0.279548115,0.61716581,1.06e-14
0.05,0.0,0.55,0.15,0.25,2165.474506,1598.942708,8.96e-06,9.27e-06,1.68e-05,24.51893862,8.229681884,0.69426297,0.935039553,23.91734992,7.983473809,0.743398738,1.0,0.534262879,0.534262879,0.241495799,0.241495799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16080467,9.288982924,3.011148272,1334.791856,908.0093553,2165.564501,1530.373251,20.21091536,0.689613423,0.241755584,0.689613423,4.97e-15
0.05,0.0,0.55,0.2,0.2,2298.081379,1614.955737,9.04e-06,9.3e-06,1.48e-05,21.45633229,9.517736012,0.635114345,0.750690238,23.02066905,8.968040048,0.73481222,0.890494276,0.662487222,0.662487222,0.44487668,0.44487668,0.043468273,0.043468273,0.0,0.0,0.0,0.0,0.0,0.0,16.71324174,10.36594574,2.945355191,1459.755956,1013.624635,2298.171377,1529.896377,35.02153558,0.757904885,0.194517081,0.757904885,2.63e-15
0.05,0.0,0.55,0.25,0.15,2430.248568,1627.822772,8.97e-06,9.4e-06,1.3e-05,17.95307224,10.99569957,0.586934041,0.586934041,18.19492832,10.50847249,0.66003574,0.679904243,0.776921639,0.776921639,0.628458852,0.628458852,0.281865561,0.281865561,0.0,0.0,0.0,0.0,0.0,0.0,19.22531199,11.14146212,2.88210075,1485.547709,1042.066148,2430.338567,1530.477942,60.0731478,0.819122296,0.128024844,0.819122296,1.52e-15
0.05,0.0,0.55,0.3,0.1,2562.949153,1686.747361,8.62e-06,9.12e-06,1.13e-05,25.57414649,11.18143386,0.733542512,0.733542512,23.71053086,10.92693272,0.771541543,0.771541543,0.881993624,0.881993624,0.796907536,0.796907536,0.539076973,0.539076973,0.075267559,0.075267559,0.0,0.0,0.0,0.0,26.50587068,11.29789607,2.821240799,1378.972857,965.8308477,2563.039148,1530.126648,800.9225859,0.887546538,0.086191078,0.887546538,9.31e-16
0.45,0.1,0.2,0.05,0.2,2266.293931,1637.415996,8.32e-06,8.77e-06,1.27e-05,1.594921575,8.290313786,0.634779851,0.759748723,1.338815136,7.982318918,0.842544877,0.870741284,0.784001396,0.784001396,0.460306439,0.460306439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103949032,8.450724882,3.163170163,682.59999,420.4172876,2259.666502,1523.901502,46.78031581,0.876405868,0.0,0.876405868,2.27e-13
0.45,0.1,0.2,0.1,0.15,2392.231548,1607.064199,8.19e-06,8.59e-06,1.16e-05,2.508969763,8.98205056,0.694046803,0.761315798,1.887043848,8.666121778,0.817353083,0.856538271,0.853947374,0.853947374,0.634453152,0.634453152,0.254264881,0.254264881,0.0,0.0,0.0,0.0,0.0,0.0,3.574159704,9.170930409,3.091324201,829.2966032,532.7147113,2386.859971,1525.604971,117.3558059,0.890492805,0.0,0.890492805,1.05e-13
0.45,0.1,0.2,0.15,0.1,2509.19473,1654.335654,8.06e-06,8.43e-06,1.01e-05,3.531344287,9.713339776,0.766102214,0.766102214,2.635729314,9.379172366,0.846843315,0.846843315,0.942544331,0.942544331,0.801072928,0.801072928,0.498256615,0.498256615,0.0,0.0,0.0,0.0,0.0,0.0,5.454273717,9.866725112,3.022371365,920.2311563,606.5326475,2504.433858,1529.700733,379.610939,0.914867157,0.0,0.914867157,6.1e-14
0.45,0.1,0.2,0.2,0.05,2623.313992,1973.844567,7.8e-06,8.24e-06,9.06e-06,10.91165621,10.31239832,0.795734883,0.795734883,6.01662123,10.04743081,0.861439169,0.861439169,1.0,1.0,0.979767354,0.979767354,0.765712607,0.765712607,0.279784774,0.279784774,0.0,0.0,0.0,0.0,9.593055922,10.28186481,2.956140351,930.6286378,620.4562488,2618.906826,1538.078076,1028.543659,0.953030007,0.0,0.953030007,3.24e-14
0.45,0.1,0.25,0.05,0.15,2271.833989,1685.686891,8.46e-06,8.91e-06,1.13e-05,1.600855212,8.358676408,0.711697114,0.738151094,1.666543172,8.004762613,0.863511702,0.863511702,0.900051975,0.900051975,0.555831051,0.555831051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94103846,8.518745207,3.200235571,683.8725005,419.3781806,2262.374467,1524.087592,123.5141116,0.900642567,0.0,0.900642567,3.15e-13
0.45,0.1,0.25,0.1,0.1,2403.086869,1748.415285,8.29e-06,8.73e-06,9.83e-06,2.823988964,9.057928393,0.742698163,0.742698163,2.522250339,8.691641699,0.855012218,0.855012218,0.985496587,0.985496587,0.771773747,0.771773747,0.318824833,0.318824833,0.0,0.0,0.0,0.0,0.0,0.0,3.432149659,9.16880142,3.126874279,794.8785916,505.3882318,2395.475256,1526.901506,468.2781964,0.92546769,0.0,0.92546769,1.64e-13
0.45,0.1,0.25,0.15,0.05,2526.422126,2001.713188,8.08e-06,8.55e-06,9.41e-06,8.656665767,9.657020466,0.778138551,0.778138551,5.410296046,9.344859975,0.871481879,0.871481879,1.0,1.0,0.986287431,0.986287431,0.652349516,0.652349516,0.010168269,0.010168269,0.0,0.0,0.0,0.0,7.408421759,9.601761066,3.056497175,830.0828945,537.4034131,2519.725126,1535.832626,1040.474525,0.957943642,0.0,0.957943642,6.69e-14
0.45,0.1,0.3,0.05,0.1,2284.803604,1810.835733,8.58e-06,9.05e-06,9.96e-06,2.43942215,8.379034945,0.73120384,0.73120384,2.481061283,7.992428212,0.872581962,0.872581962,1.0,1.0,0.715403919,0.715403919,0.034974019,0.034974019,0.0,0.0,0.0,0.0,0.0,0.0,2.615855085,8.456603759,3.238095238,649.4239531,393.4021091,2271.80087,1525.876495,562.5621739,0.933084484,0.0,0.933084484,3.57e-13
0.45,0.1,0.3,0.1,0.05,2421.587381,2007.540762,8.36e-06,8.87e-06,9.77e-06,6.974437757,8.976961394,0.7688551,0.7688551,5.030966729,8.622358926,0.893871987,0.893871987,1.0,1.0,0.985141272,0.985141272,0.459965109,0.459965109,0.0,0.0,0.0,0.0,0.0,0.0,6.115620002,8.907061354,3.163170163,710.0086954,442.3946119,2411.199242,1533.561742,1073.924025,0.962302841,0.0,0.962302841,1.38e-13
0.45,0.1,0.35,0.05,0.05,2306.392274,2001.100818,8.63e-06,9.19e-06,1.01e-05,5.737598534,8.26508905,0.773579838,0.773579838,4.852421093,7.886902912,0.928596572,0.928596572,1.0,1.0,0.968641786,0.968641786,0.128879837,0.128879837,0.0,0.0,0.0,0.0,0.0,0.0,5.274844092,8.191921055,3.27677497,572.6748618,338.8774391,2289.00103,1530.841655,1117.864048,0.966975853,0.0,0.966975853,2.84e-13
0.45,0.15,0.05,0.05,0.3,2269.816934,1616.816934,8.08e-06,8.5e-06,1.56e-05,1.384689622,8.338858547,0.487762732,0.757099089,1.106455721,8.123648928,0.480767538,0.816905917,0.529882304,0.529882304,0.324122274,0.324122274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026712136,8.440114678,2.913419913,691.5333283,431.4992196,2267.997235,1545.805985,62.99504742,0.834038248,0.0,0.834038248,9.61e-14
0.45,0.15,0.05,0.1,0.25,2388.152312,1603.949447,7.97e-06,8.37e-06,1.5e-05,2.092684754,9.05790259,0.561751969,0.741839085,0.670964135,8.816356964,0.128834098,0.128834098,0.155297012,0.155297012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406191801,8.916064674,2.851380042,887.8739736,581.5940149,2386.668831,1545.744456,68.77471346,0.83065835,0.0,0.83065835,2.88e-14
0.45,0.15,0.05,0.15,0.2,2492.907236,1602.582088,7.88e-06,8.24e-06,1.41e-05,2.829383728,9.828132457,0.619044721,0.722127772,1.854748041,9.635187451,0.668624873,0.766403508,0.648582588,0.648582588,0.545728278,0.545728278,0.349220549,0.349220549,0.0,0.0,0.0,0.0,0.0,0.0,4.74980474,9.923382716,2.791666667,1057.497904,716.4442145,2491.572702,1545.445202,85.20689422,0.830749368,0.0,0.830749368,1.39e-14
0.45,0.15,0.05,0.2,0.15,2592.865279,1605.836241,7.79e-06,8.12e-06,1.3e-05,3.583267213,10.65415725,0.667934236,0.700181165,2.232391718,10.46505148,0.720401411,0.73661638,0.727557581,0.727557581,0.650149176,0.650149176,0.494647434,0.494647434,0.156068263,0.156068263,0.0,0.0,0.0,0.0,6.1406123,10.7529319,2.734151329,1182.451165,819.5313986,2591.606539,1544.885289,163.5727479,0.835766068,0.0,0.835766068,8.96e-15
0.45,0.15,0.05,0.25,0.1,2692.240287,1731.623419,7.58e-06,7.9e-06,1.09e-05,10.56399912,11.34705349,0.721123569,0.721123569,5.719615736,11.15238403,0.75656506,0.75656506,0.810511885,0.810511885,0.760400541,0.760400541,0.639552361,0.639552361,0.370229034,0.370229034,0.0,0.0,0.0,0.0,14.13327722,11.41100836,2.678714859,1242.689909,872.9739669,2691.021067,1544.267942,379.5271447,0.848922147,0.0,0.848922147,5.72e-15
0.45,0.15,0.1,0.05,0.25,2262.925425,1619.17636,8.21e-06,8.61e-06,1.52e-05,1.384694143,8.426764824,0.531410164,0.71904724,1.094257949,8.192920994,0.573393032,0.782506043,0.597123584,0.597123584,0.350696693,0.350696693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937361151,8.556536756,2.945355191,749.1249297,470.780928,2258.734184,1535.841684,66.15681439,0.818629146,0.0,0.818629146,1.83e-13
0.45,0.15,0.1,0.15,0.15,2496.554189,1595.843959,8e-06,8.35e-06,1.3e-05,2.726239619,9.969303808,0.672838401,0.695589228,1.947176002,9.691331752,0.730395903,0.753307054,0.745015752,0.745015752,0.613392081,0.613392081,0.382663466,0.382663466,0.0,0.0,0.0,0.0,0.0,0.0,4.524256724,10.10021023,2.821240799,1071.759777,724.2826323,2493.488616,1537.074241,183.5371381,0.831315656,0.0,0.831315656,3.83e-14
0.45,0.15,0.1,0.2,0.1,2603.066289,1665.210233,7.81e-06,8.15e-06,1.09e-05,8.007784401,10.62632224,0.721734609,0.721734609,3.685331743,10.42485777,0.750780122,0.750780122,0.825827285,0.825827285,0.745109529,0.745109529,0.559097668,0.559097668,0.188637577,0.188637577,0.0,0.0,0.0,0.0,12.66709569,10.71654008,2.762641899,1151.061052,791.9066819,2600.185591,1540.559966,288.8556712,0.85805583,0.0,0.85805583,2.04e-14
0.0,0.05,0.3,0.05,0.6,1749.297962,1574.835232,8.07e-06,9.18e-06,2.16e-05,16.01483087,8.046502491,0.45285643,0.45285643,17.68358048,7.94958727,0.474045987,0.474045987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06642289,8.154917363,2.781931464,642.9519681,389.9029441,1749.117839,1536.448464,4.8357073,0.446674659,0.0,0.446674659,1.96e-15
0.0,0.05,0.3,0.25,0.4,2270.232164,1665.213301,9.63e-06,9.77e-06,1.37e-05,4.902527617,12.67062243,0.105801307,0.105801307,5.214120124,12.60575928,0.104804222,0.104804222,0.0,0.0,0.059102803,0.059102803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.632370859,12.72408184,2.565217391,1833.584837,1339.341186,2270.322162,1535.951537,20.81765036,0.153260989,0.201161,0.201161,9.09e-16
0.0,0.05,0.3,0.35,0.3,2522.393346,1918.405299,9.75e-06,9.85e-06,9.94e-06,6.945342189,14.81000394,0.103403721,0.103403721,7.575754045,14.67134155,0.108245667,0.108245667,0.116407684,0.116407684,0.25506163,0.25506163,0.237849884,0.237849884,0.0,0.0,0.0,0.0,0.0,0.0,6.959210701,14.80685799,2.467787115,2266.352075,1712.502029,2522.483343,1537.399593,31.66513954,0.365947319,0.10039336,0.365947319,2.83e-16
0.0,0.05,0.35,0.15,0.45,2019.986463,1616.595588,9.01e-06,9.6e-06,1.82e-05,8.160431727,10.51592227,0.190371347,0.190371347,8.800780791,10.45727444,0.192234411,0.192234411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37508989,10.58516644,2.696969697,1373.871394,950.3534347,2020.07646,1535.769585,10.4367866,0.038284307,0.22770586,0.22770586,2.12e-15
0.0,0.05,0.35,0.2,0.4,2156.679453,1635.57435,9.63e-06,9.77e-06,1.51e-05,4.881539362,11.8387629,0.105969938,0.105969938,5.135262605,11.79046644,0.104006922,0.104006922,0.0,0.0,0.127011605,0.127011605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597510302,11.88972778,2.642857143,1661.675745,1187.036904,2156.769449,1535.813199,14.2699929,0.146899575,0.196781836,0.196781836,2.07e-15
0.1,0.3,0.45,0.0,0.15,1936.266297,1750.363851,9.88e-06,1.02e-05,1.48e-05,9.997276336,8.070302619,0.30555345,0.30555345,9.460500637,7.972116112,0.319168382,0.319168382,0.39070234,0.39070234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06091167,8.097524816,2.452181987,1024.653682,643.4405964,1887.907755,1523.716505,144.459924,0.806036005,0.0,0.806036005,4.44e-13
0.1,0.3,0.5,0.0,0.1,2005.285829,1767.600597,9.76e-06,1.03e-05,1.21e-05,15.75746311,7.569367721,0.494247735,0.494247735,14.95593396,7.429926972,0.528609013,0.528609013,0.621446799,0.621446799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79548659,7.605335845,2.475655431,836.9289597,508.1224007,1957.901597,1524.646597,291.0251867,0.883704938,0.0,0.883704938,4.36e-13
0.1,0.3,0.55,0.0,0.05,2078.060533,1795.328007,9.61e-06,1.04e-05,1.17e-05,21.47549675,7.082437298,0.697643583,0.697643583,20.38649284,6.896029805,0.760310449,0.760310449,0.895687076,0.895687076,0.509835583,0.509835583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4789625,7.125091782,2.499527856,572.9893026,327.1276573,2031.383103,1529.968728,897.2736293,0.947539879,0.0,0.947539879,4.9e-13
0.1,0.35,0.05,0.0,0.5,1773.475301,1592.203392,8.78e-06,9.12e-06,2.46e-05,1.699322718,7.712913134,0.422262135,0.422262135,2.538872296,7.557668996,0.451555143,0.451555143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32059392,7.808229663,2.191919192,1075.760969,700.9229727,1735.477048,1542.775798,48.93362546,0.474644812,0.0,0.474644812,1.08e-11
0.1,0.35,0.1,0.0,0.45,1793.574517,1588.687527,8.96e-06,9.26e-06,2.39e-05,1.499162304,7.882559973,0.348408881,0.348408881,2.537792978,7.725044801,0.372232028,0.372232028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981115152,8.000072864,2.211195929,1178.201614,774.8749727,1718.167096,1532.465846,49.34307425,0.410365357,0.0,0.410365357,6.84e-12
0.1,0.35,0.15,0.0,0.4,1814.018927,1585.469753,9.17e-06,9.41e-06,2.27e-05,1.305090436,8.078201947,0.271166544,0.271166544,2.405885913,7.929452404,0.289540993,0.289540993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699784438,8.210612291,2.230769231,1259.423236,832.9098052,1708.049315,1527.25244,46.01458672,0.355675407,0.0,0.355675407,4.58e-12
0.1,0.35,0.2,0.0,0.35,1832.301922,1582.074207,9.39e-06,9.58e-06,2.12e-05,1.040012267,8.308124729,0.191580343,0.191580343,2.040200657,8.174822433,0.2046279,0.2046279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497245706,8.448737816,2.250645995,1313.585737,870.3852787,1698.375255,1525.38713,49.30671406,0.342314481,0.0,0.342314481,2.26e-12
0.1,0.35,0.25,0.0,0.3,1847.618302,1578.508788,9.65e-06,9.77e-06,1.92e-05,0.665292002,8.579104163,0.11005841,0.11005841,1.380186985,8.467306775,0.117735327,0.117735327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281543053,8.722671007,2.270833333,1334.135959,882.3068942,1686.684394,1525.887519,71.67166458,0.420677764,0.0,0.420677764,1.12e-12
0.1,0.35,0.3,0.0,0.25,1859.646777,1574.934492,9.93e-06,9.98e-06,1.62e-05,0.175068382,8.89824876,0.026679277,0.026679277,0.390733683,8.815804208,0.028892748,0.028892748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066274007,9.008306131,2.291338583,1313.628238,863.2966602,1735.020041,1525.095666,85.366353,0.556547105,0.0,0.556547105,5.3e-13
0.1,0.35,0.35,0.0,0.2,1868.024273,1761.566196,9.96e-06,1.01e-05,1.35e-05,4.054095708,8.64560918,0.114221866,0.114221866,3.798475319,8.579543401,0.113400713,0.113400713,0.123122026,0.123122026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093049304,8.667272486,2.312169312,1243.524718,807.6267354,1805.207056,1525.697056,124.4532063,0.675047448,0.0,0.675047448,3.63e-13
0.1,0.35,0.4,0.0,0.15,1924.741724,1772.927386,9.86e-06,1.02e-05,1.08e-05,10.1042853,8.135335719,0.291634912,0.291634912,9.754541164,8.043312668,0.303467806,0.303467806,0.33673571,0.33673571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.10048937,8.159154862,2.333333333,1114.002226,709.4215497,1875.657892,1526.243517,189.2925648,0.77869002,0.0,0.77869002,3.65e-13
