number,values_0,values_1,values_2,values_3,values_4,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_r2_feature_3,user_attrs_r2_feature_4,user_attrs_r2_feature_5,user_attrs_relative_deterioration,state
202,0.4910319937734845,0.20294788337714798,-0.1037978584812691,0.22704051907303213,0.34428492480660433,2025-01-09 15:43:53.200212,2025-01-09 15:43:59.100572,0 days 00:00:05.900360,0.012207027912700957,32,0.2,124,100,1.364608854375265e-05,244,0.002682156362970651,4,1,adam,"{'neurons_per_layer_encoder': [124], 'neurons_per_layer_decoder': [124, 62, 31, 15]}",124,"[124, 62, 31, 15]",[124],[0.4910319937734845],[0.20294788337714798],[-0.1037978584812691],[0.22704051907303213],[0.34428492480660433],-0.24049975958293424,COMPLETE
203,0.4770734269359129,0.23294699720680867,-0.17388639552730534,-0.09683333673171424,0.42010071986857966,2025-01-09 15:43:54.597829,2025-01-09 15:44:00.395085,0 days 00:00:05.797256,0.015732962540110657,32,0.2,120,100,1.494171965581026e-05,144,0.0027313951577657863,4,1,adam,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60, 30, 15]}",120,"[120, 60, 30, 15]",[120],[0.4770734269359129],[0.23294699720680867],[-0.17388639552730534],[-0.09683333673171424],[0.42010071986857966],-0.21838206329880178,COMPLETE
204,0.4865137980776775,0.22299930741667517,-0.12184927210383267,-0.1639442251922636,0.2941025022240802,2025-01-09 15:43:56.244845,2025-01-09 15:44:02.158715,0 days 00:00:05.913870,0.016062928308253368,32,0.2,116,100,1.45683474675963e-05,140,0.0023619143985549587,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.4865137980776775],[0.22299930741667517],[-0.12184927210383267],[-0.1639442251922636],[0.2941025022240802],-0.18722450781776653,COMPLETE
205,0.22552794350614525,0.20892448119515583,-0.02984839016403429,-0.06191547837608313,0.05430702583791347,2025-01-09 15:43:56.614666,2025-01-09 15:44:02.309933,0 days 00:00:05.695267,0.015711296999979765,32,0.2,116,100,0.0001037936536518867,140,0.002435285790237276,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.22552794350614525],[0.20892448119515583],[-0.02984839016403429],[-0.06191547837608313],[0.05430702583791347],0.1958019637247498,COMPLETE
206,0.4487632635270936,0.27298911844370455,0.0015521835758698366,0.11053944953929007,0.5093326872358601,2025-01-09 15:43:56.947756,2025-01-09 15:44:02.870995,0 days 00:00:05.923239,0.015503428221374719,32,0.2,116,100,1.4901166129827004e-05,140,0.0022799228291485196,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.4487632635270936],[0.27298911844370455],[0.0015521835758698366],[0.11053944953929007],[0.5093326872358601],-0.07361411883869992,COMPLETE
207,0.5051218045090953,0.24952541789948623,-0.07653506011820443,0.01912917397833025,0.4224693098516348,2025-01-09 15:43:57.801052,2025-01-09 15:44:04.381589,0 days 00:00:06.580537,0.01044222537906876,32,0.2,124,100,1.4001277354215168e-05,244,0.0025827832938374847,4,1,adam,"{'neurons_per_layer_encoder': [124], 'neurons_per_layer_decoder': [124, 62, 31, 15]}",124,"[124, 62, 31, 15]",[124],[0.5051218045090953],[0.24952541789948623],[-0.07653506011820443],[0.01912917397833025],[0.4224693098516348],-0.11672766155374836,COMPLETE
208,0.35790946444204164,0.245553706341904,-0.10117895501829932,-0.17689366017440222,0.32476007826910347,2025-01-09 15:43:59.107488,2025-01-09 15:44:05.561735,0 days 00:00:06.454247,0.012363266721857988,32,0.2,132,100,1.5059512585953898e-05,252,0.0023544095926549664,4,1,adam,"{'neurons_per_layer_encoder': [132], 'neurons_per_layer_decoder': [132, 66, 33, 16]}",132,"[132, 66, 33, 16]",[132],[0.35790946444204164],[0.245553706341904],[-0.10117895501829932],[-0.17689366017440222],[0.32476007826910347],-0.17815126171395718,COMPLETE
209,0.5997996512512993,0.07520453482305989,-0.2261925602212973,-0.39442657936763625,0.31628138253795357,2025-01-09 15:44:00.402009,2025-01-09 15:44:06.818910,0 days 00:00:06.416901,0.010486573821283622,32,0.2,116,100,1.2042739612708171e-05,252,0.0028495458601370195,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.5997996512512993],[0.07520453482305989],[-0.2261925602212973],[-0.39442657936763625],[0.31628138253795357],-0.40062038653432014,COMPLETE
210,0.6828973762574492,0.3180333382781564,-0.34534671727282773,-0.40926456122888166,0.48295288704947326,2025-01-09 15:44:02.165424,2025-01-09 15:44:08.783093,0 days 00:00:06.617669,0.010862489731772342,32,0.2,136,100,1.1066032264492676e-05,256,0.002460268112041818,4,1,adam,"{'neurons_per_layer_encoder': [136], 'neurons_per_layer_decoder': [136, 68, 34, 17]}",136,"[136, 68, 34, 17]",[136],[0.6828973762574492],[0.3180333382781564],[-0.34534671727282773],[-0.40926456122888166],[0.48295288704947326],-0.23930390630058768,COMPLETE
211,0.2858015955515758,0.18013522115561653,-0.24807563045011616,0.07183333379742607,0.1669594640845855,2025-01-09 15:44:02.316739,2025-01-09 15:44:08.074514,0 days 00:00:05.757775,0.010430679890674895,32,0.2,136,100,1.1973227700940673e-05,256,0.002686063972063343,4,1,adam,"{'neurons_per_layer_encoder': [136], 'neurons_per_layer_decoder': [136, 68, 34, 17]}",136,"[136, 68, 34, 17]",[136],[0.2858015955515758],[0.18013522115561653],[-0.24807563045011616],[0.07183333379742607],[0.1669594640845855],-0.2683158177375519,COMPLETE
212,-2.5848342285965775,-0.036705736975600756,-0.21092502993625972,-22.835769462101055,-0.10891014726411474,2025-01-09 15:44:02.882422,2025-01-09 15:44:08.210147,0 days 00:00:05.327725,0.1582484813943754,32,0.4,136,100,2.2378514126617762e-05,256,1.7440671701432572e-05,4,1,adadelta,"{'neurons_per_layer_encoder': [136], 'neurons_per_layer_decoder': [136, 68, 34, 17]}",136,"[136, 68, 34, 17]",[136],[-2.5848342285965775],[-0.036705736975600756],[-0.21092502993625972],[-22.835769462101055],[-0.10891014726411474],0.3277583649882903,COMPLETE
213,-5.018465164240125,-0.03381912366479156,0.10056764273255347,-26.965217179254918,-0.009970953328563681,2025-01-09 15:44:04.388279,2025-01-09 15:44:09.570458,0 days 00:00:05.182179,0.07620637599359711,32,0.30000000000000004,128,100,2.247130664070793e-05,152,0.00048744024029025016,4,1,adadelta,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128, 64, 32, 16]}",128,"[128, 64, 32, 16]",[128],[-5.018465164240125],[-0.03381912366479156],[0.10056764273255347],[-26.965217179254918],[-0.009970953328563681],0.28728922871315044,COMPLETE
214,-2.4617980509317388,-0.1908246809459575,-0.004131823944838242,-28.4951839277091,-0.009036114373694337,2025-01-09 15:44:05.568583,2025-01-09 15:44:10.151146,0 days 00:00:04.582563,0.11804437547165127,32,0.30000000000000004,128,100,2.2596075927740378e-05,536,0.0014929172262171672,4,2,sgd,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[-2.4617980509317388],[-0.1908246809459575],[-0.004131823944838242],[-28.4951839277091],[-0.009036114373694337],0.38184212903154197,COMPLETE
215,-2.93851094734446,0.005356798132145513,-0.008770991910769688,-31.034486315365186,-0.8839495563959621,2025-01-09 15:44:06.826351,2025-01-09 15:44:12.333245,0 days 00:00:05.506894,0.01849860473678921,32,0.4,128,100,2.2131148781146378e-05,312,1.577696438498013e-05,4,2,adadelta,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[-2.93851094734446],[0.005356798132145513],[-0.008770991910769688],[-31.034486315365186],[-0.8839495563959621],0.31027151752928206,COMPLETE
216,-3.585426833846787,-0.0728835330309312,-0.181361640153904,-21.522966797840255,-0.769929091273766,2025-01-09 15:44:08.082434,2025-01-09 15:44:13.682178,0 days 00:00:05.599744,0.07127667918113315,32,0.4,224,100,3.248373561713605e-05,424,0.00016392788541518536,4,1,adadelta,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224, 112, 56, 28]}",224,"[224, 112, 56, 28]",[224],[-3.585426833846787],[-0.0728835330309312],[-0.181361640153904],[-21.522966797840255],[-0.769929091273766],0.4985063866869625,COMPLETE
217,-2.489195145953888,-0.46595820279787215,-0.018289444639841612,-17.606151405334614,0.15253311929439972,2025-01-09 15:44:08.216409,2025-01-09 15:44:13.091306,0 days 00:00:04.874897,0.10110383243397272,32,0.30000000000000004,124,100,3.2116051883055166e-05,544,0.0014681284007754462,4,2,sgd,"{'neurons_per_layer_encoder': [124, 248], 'neurons_per_layer_decoder': [248, 124, 62, 31]}",124,"[248, 124, 62, 31]","[124, 248]",[-2.489195145953888],[-0.46595820279787215],[-0.018289444639841612],[-17.606151405334614],[0.15253311929439972],0.5120889515651303,COMPLETE
218,-1.2361111229796706,-0.19450519227753982,-0.1791404829911727,-41.98195976141693,-0.898647318691447,2025-01-09 15:44:08.790328,2025-01-09 15:44:13.540649,0 days 00:00:04.750321,0.014794012200318663,32,0.2,128,100,3.414589185705529e-05,264,0.0014574860778190433,4,1,sgd,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128, 64, 32, 16]}",128,"[128, 64, 32, 16]",[128],[-1.2361111229796706],[-0.19450519227753982],[-0.1791404829911727],[-41.98195976141693],[-0.898647318691447],0.3659623924864263,COMPLETE
219,-6.065060515583814,-0.6376769355110297,-0.061189734941046625,-42.39755389357769,-0.11004650610790967,2025-01-09 15:44:09.577446,2025-01-09 15:44:14.239565,0 days 00:00:04.662119,0.014861329816263527,32,0.2,128,100,0.0004401535498288781,264,0.0015096508253092875,4,1,sgd,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128, 64, 32, 16]}",128,"[128, 64, 32, 16]",[128],[-6.065060515583814],[-0.6376769355110297],[-0.061189734941046625],[-42.39755389357769],[-0.11004650610790967],0.5976196891248309,COMPLETE
220,-1.2727588070505984,-0.08946293469258793,0.02161430715769308,-27.995647115246932,0.1614083099863387,2025-01-09 15:44:10.158195,2025-01-09 15:44:14.855469,0 days 00:00:04.697274,0.1764011053688867,32,0.2,184,100,3.3007022325804804e-05,368,0.0020756634763362367,4,1,sgd,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184, 92, 46, 23]}",184,"[184, 92, 46, 23]",[184],[-1.2727588070505984],[-0.08946293469258793],[0.02161430715769308],[-27.995647115246932],[0.1614083099863387],0.3247082670464329,COMPLETE
221,-1.5641644104766743,-0.41020468554665057,-0.047723003859573065,-5.135558990222267,-0.30695153489903726,2025-01-09 15:44:12.339725,2025-01-09 15:44:18.169030,0 days 00:00:05.829305,0.09122155735974802,40,0.2,108,100,4.75245611561345e-05,132,0.0021318982026619334,4,1,sgd,"{'neurons_per_layer_encoder': [108], 'neurons_per_layer_decoder': [108, 54, 27, 13]}",108,"[108, 54, 27, 13]",[108],[-1.5641644104766743],[-0.41020468554665057],[-0.047723003859573065],[-5.135558990222267],[-0.30695153489903726],0.42673780886012336,COMPLETE
222,-8.858258784157671,-0.1111418879836299,-0.09646594886485493,-22.99817464189442,-0.0801115146509368,2025-01-09 15:44:13.101016,2025-01-09 15:44:17.862046,0 days 00:00:04.761030,0.18432782052871957,40,0.2,236,100,1.8618476001610825e-05,436,7.425042529686607e-05,4,1,sgd,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59, 29]}",236,"[236, 118, 59, 29]",[236],[-8.858258784157671],[-0.1111418879836299],[-0.09646594886485493],[-22.99817464189442],[-0.0801115146509368],0.36240062238045934,COMPLETE
223,-7.5437857580494985,-0.09430177704027409,-0.0538677254530362,-11.42802337752893,0.1816088077957262,2025-01-09 15:44:13.548118,2025-01-09 15:44:18.842610,0 days 00:00:05.294492,0.017031242260228573,40,0.2,108,100,1.805218776582073e-05,132,0.0020970867357856643,2,1,adadelta,"{'neurons_per_layer_encoder': [108], 'neurons_per_layer_decoder': [108, 54]}",108,"[108, 54]",[108],[-7.5437857580494985],[-0.09430177704027409],[-0.0538677254530362],[-11.42802337752893],[0.1816088077957262],0.36205469992884826,COMPLETE
224,-0.08607832365667178,-0.03919117606986333,-0.022880718255431587,-5.6691237001210135,-0.12263072669457031,2025-01-09 15:44:13.689710,2025-01-09 15:44:19.787052,0 days 00:00:06.097342,0.1709479155160062,40,0.2,240,100,0.00013675389727090253,568,0.0021073016132084252,2,1,sgd,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120]}",240,"[240, 120]",[240],[-0.08607832365667178],[-0.03919117606986333],[-0.022880718255431587],[-5.6691237001210135],[-0.12263072669457031],0.7253728324500857,COMPLETE
225,-1.5481985606162412,0.44301009337009767,0.09291771421846495,-5.096890816773036,-0.009198371756318435,2025-01-09 15:44:14.245703,2025-01-09 15:44:20.539384,0 days 00:00:06.293681,0.01692903334174206,40,0.2,108,100,0.0009359596960449277,132,8.067109359632725e-05,2,1,adam,"{'neurons_per_layer_encoder': [108], 'neurons_per_layer_decoder': [108, 54]}",108,"[108, 54]",[108],[-1.5481985606162412],[0.44301009337009767],[0.09291771421846495],[-5.096890816773036],[-0.009198371756318435],0.8339009359888799,COMPLETE
226,0.4039088368675441,0.3009714294661714,-0.14871572898394825,0.2724466351228657,-0.10928449492997072,2025-01-09 15:44:14.861321,2025-01-09 15:44:21.598695,0 days 00:00:06.737374,0.016767100812655335,40,0.2,236,100,4.9377679153386685e-05,324,0.002209032692809273,2,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118]}",236,"[236, 118]",[236],[0.4039088368675441],[0.3009714294661714],[-0.14871572898394825],[0.2724466351228657],[-0.10928449492997072],-0.4119232231428125,COMPLETE
227,0.5260938455252531,0.5247506126799006,-0.019101191247201665,0.2847699059259544,0.2767977255955689,2025-01-09 15:44:17.868790,2025-01-09 15:44:24.534747,0 days 00:00:06.665957,0.09279774822448209,32,0.2,108,100,4.077339560971199e-05,132,0.0021924534618173275,2,1,adam,"{'neurons_per_layer_encoder': [108], 'neurons_per_layer_decoder': [108, 54]}",108,"[108, 54]",[108],[0.5260938455252531],[0.5247506126799006],[-0.019101191247201665],[0.2847699059259544],[0.2767977255955689],-0.11568299404989185,COMPLETE
228,-0.3025043175923352,0.5226762663989359,0.06399463228607816,-1.4155065292134132,-0.23246555918841283,2025-01-09 15:44:18.186289,2025-01-09 15:44:24.842662,0 days 00:00:06.656373,0.016613025101748627,32,0.2,112,100,4.0964031191691926e-05,136,0.00012015316429624794,2,1,adam,"{'neurons_per_layer_encoder': [112], 'neurons_per_layer_decoder': [112, 56]}",112,"[112, 56]",[112],[-0.3025043175923352],[0.5226762663989359],[0.06399463228607816],[-1.4155065292134132],[-0.23246555918841283],0.2826808212742874,COMPLETE
229,0.3737302205608696,0.12878431830194192,-0.17951026726731145,-0.18073040976996535,0.27956918354406957,2025-01-09 15:44:18.850301,2025-01-09 15:44:25.995617,0 days 00:00:07.145316,0.015247366634029745,32,0.2,112,100,6.387374822373756e-06,136,0.002296703049982233,4,1,adam,"{'neurons_per_layer_encoder': [112], 'neurons_per_layer_decoder': [112, 56, 28, 14]}",112,"[112, 56, 28, 14]",[112],[0.3737302205608696],[0.12878431830194192],[-0.17951026726731145],[-0.18073040976996535],[0.27956918354406957],-0.3905886604744662,COMPLETE
230,0.5329763142961135,0.12735437604322442,-0.29464011678340407,-0.16076007356466193,0.31628871514161105,2025-01-09 15:44:19.793539,2025-01-09 15:44:26.928874,0 days 00:00:07.135335,0.01657305585595756,32,0.2,116,100,4.442021498248521e-05,140,0.003051150379129368,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.5329763142961135],[0.12735437604322442],[-0.29464011678340407],[-0.16076007356466193],[0.31628871514161105],-0.09815661980409487,COMPLETE
231,0.367187584849351,0.2202959202509528,-0.43037275535730624,-0.44279626086674195,0.4912187183096589,2025-01-09 15:44:20.546878,2025-01-09 15:44:27.722597,0 days 00:00:07.175719,0.015291806433540884,32,0.2,116,100,6.54082851737591e-06,140,0.0031431843667378894,4,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14]}",116,"[116, 58, 29, 14]",[116],[0.367187584849351],[0.2202959202509528],[-0.43037275535730624],[-0.44279626086674195],[0.4912187183096589],-0.4718236964571864,COMPLETE
232,0.5666764087994735,0.45193103720783423,0.1406032793657821,-0.21328358109435874,0.25561526895848197,2025-01-09 15:44:21.604703,2025-01-09 15:44:28.688022,0 days 00:00:07.083319,0.015339192186166207,32,0.2,112,100,4.2227745600391094e-05,136,0.0030731854394115718,4,1,adam,"{'neurons_per_layer_encoder': [112], 'neurons_per_layer_decoder': [112, 56, 28, 14]}",112,"[112, 56, 28, 14]",[112],[0.5666764087994735],[0.45193103720783423],[0.1406032793657821],[-0.21328358109435874],[0.25561526895848197],0.20430274156493147,COMPLETE
233,0.07589167455270629,0.3794557383499345,-0.15867525093790635,-0.18644690098756733,0.3341352942302195,2025-01-09 15:44:24.541752,2025-01-09 15:44:30.987235,0 days 00:00:06.445483,0.05544296996001401,32,0.2,112,100,2.7250811717653588e-05,136,0.0017505056898844474,2,1,adam,"{'neurons_per_layer_encoder': [112], 'neurons_per_layer_decoder': [112, 56]}",112,"[112, 56]",[112],[0.07589167455270629],[0.3794557383499345],[-0.15867525093790635],[-0.18644690098756733],[0.3341352942302195],-0.3961151290287129,COMPLETE
234,0.6978618160457765,0.48977450459289074,-0.06746932201391731,0.17434759962917123,0.3056318209607244,2025-01-09 15:44:24.849607,2025-01-09 15:44:31.309492,0 days 00:00:06.459885,0.0862497201235823,32,0.2,116,100,0.00010738240460299351,140,0.001731172096947746,2,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58]}",116,"[116, 58]",[116],[0.6978618160457765],[0.48977450459289074],[-0.06746932201391731],[0.17434759962917123],[0.3056318209607244],0.16035970586044826,COMPLETE
235,0.4955438437930184,0.34093136744335306,-0.12268358161776804,0.0960630366973676,0.32213531284597374,2025-01-09 15:44:26.002141,2025-01-09 15:44:32.353333,0 days 00:00:06.351192,0.09622765372469508,32,0.2,116,100,9.053638653836793e-05,140,0.0017280075756030823,2,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58]}",116,"[116, 58]",[116],[0.4955438437930184],[0.34093136744335306],[-0.12268358161776804],[0.0960630366973676],[0.32213531284597374],0.06735702858530128,COMPLETE
236,0.6070985559561106,0.43199150266336106,0.0016216394131073342,0.42395109352104343,0.2672930287923091,2025-01-09 15:44:26.936101,2025-01-09 15:44:33.780881,0 days 00:00:06.844780,0.1378156151058034,32,0.2,120,100,9.733030229575988e-05,144,0.0017850678034074488,2,1,adam,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60]}",120,"[120, 60]",[120],[0.6070985559561106],[0.43199150266336106],[0.0016216394131073342],[0.42395109352104343],[0.2672930287923091],0.22090280945171475,COMPLETE
237,0.5616816704116735,0.3278155572482965,-0.12792284314760338,0.374141161030481,0.2943504108836731,2025-01-09 15:44:27.729964,2025-01-09 15:44:34.580167,0 days 00:00:06.850203,0.1269332846092615,32,0.2,108,100,1.6359931784345354e-05,132,0.0018824031334481182,2,1,adam,"{'neurons_per_layer_encoder': [108], 'neurons_per_layer_decoder': [108, 54]}",108,"[108, 54]",[108],[0.5616816704116735],[0.3278155572482965],[-0.12792284314760338],[0.374141161030481],[0.2943504108836731],-0.3705182273926419,COMPLETE
238,0.5799371649879381,0.4202640462354431,-0.022193720286013408,0.08520652800632877,0.44557593476693647,2025-01-09 15:44:28.693980,2025-01-09 15:44:35.365206,0 days 00:00:06.671226,0.056466049084818025,32,0.2,120,100,3.7526616582015154e-05,144,0.0017244709527755994,2,1,adam,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60]}",120,"[120, 60]",[120],[0.5799371649879381],[0.4202640462354431],[-0.022193720286013408],[0.08520652800632877],[0.44557593476693647],-0.06142247452481659,COMPLETE
